representation,objective,N,metric,mean_regression,mean_pairwise,difference_pairwise_minus_regression,difference_ci95_low,difference_ci95_high,pairwise_wins_targets,target_count,higher_is_better
resnet50,bradley_terry,2,pair_accuracy,0.7620580951744138,0.7504123616808677,-0.011645733493546251,-0.01350652689659108,-0.009691285261520542,0,11,True
resnet50,bradley_terry,2,mae,1.3459311718290503,1.4278350261124697,0.0819038542834195,0.02593922495841979,0.18552631850947027,0,11,False
resnet50,bradley_terry,2,r2,0.5242513605285302,0.4923706559781167,-0.03188070455041359,-0.03923075808112987,-0.023137561891366967,0,11,True
resnet50,bradley_terry,2,pearson,0.7446593807609435,0.7017152204715807,-0.042944160289362994,-0.047510074079969246,-0.03839429126296877,0,11,True
resnet50,bradley_terry,2,spearman,0.7007640966827439,0.6750157073395378,-0.025748389343206023,-0.029692876091631196,-0.021770568975090884,0,11,True
resnet50,bradley_terry,2,kendall,0.5186168233341975,0.4947186512300618,-0.02389817210413577,-0.02703128472053621,-0.020654963468102312,0,11,True
resnet50,bradley_terry,3,pair_accuracy,0.7620580951744138,0.7517612792405107,-0.010296815933903162,-0.01184436763377522,-0.008690615628682084,0,11,True
resnet50,bradley_terry,3,mae,1.3459311718290503,1.4119834883646531,0.06605231653560285,0.018898752968419683,0.15303825356743536,0,11,False
resnet50,bradley_terry,3,r2,0.5242513605285302,0.5032558837361283,-0.02099547679240193,-0.02779931248387713,-0.014201656358364905,0,11,True
resnet50,bradley_terry,3,pearson,0.7446593807609435,0.709532146102021,-0.035127234658922604,-0.03848746292675767,-0.031954250560198,0,11,True
resnet50,bradley_terry,3,spearman,0.7007640966827439,0.6814116390483963,-0.019352457634347616,-0.022311136588593808,-0.01615284919352605,0,11,True
resnet50,bradley_terry,3,kendall,0.5186168233341975,0.5001954538061902,-0.018421369528007284,-0.020774606935022016,-0.01582823537472332,0,11,True
resnet50,bradley_terry,4,pair_accuracy,0.7620580951744138,0.7552153834300644,-0.00684271174434927,-0.008208338381147966,-0.005184428830120489,0,11,True
resnet50,bradley_terry,4,mae,1.3459311718290503,1.3977363326332786,0.051805160804228305,0.01298793154683983,0.12104483562436952,1,11,False
resnet50,bradley_terry,4,r2,0.5242513605285302,0.5100313201152115,-0.014220040413318863,-0.02122733179312705,-0.006515037266605817,2,11,True
resnet50,bradley_terry,4,pearson,0.7446593807609435,0.7143347541483549,-0.030324626612588855,-0.03285710551155271,-0.027845467034758424,0,11,True
resnet50,bradley_terry,4,spearman,0.7007640966827439,0.6870302986514795,-0.013733798031264429,-0.015471982758836437,-0.0120961413251275,0,11,True
resnet50,bradley_terry,4,kendall,0.5186168233341975,0.5053115062677406,-0.013305317066456995,-0.014538046212370495,-0.012074267653489058,0,11,True
resnet50,bradley_terry,5,pair_accuracy,0.7620580951744138,0.7563431773092834,-0.005714917865130564,-0.0072777347078248275,-0.004269406070615206,0,11,True
resnet50,bradley_terry,5,mae,1.3459311718290503,1.387696567448703,0.041765395619652465,0.007183502465486515,0.10298105910420409,2,11,False
resnet50,bradley_terry,5,r2,0.5242513605285302,0.5172184725884068,-0.007032887940123467,-0.01545177969007812,0.0016448902007388788,3,11,True
resnet50,bradley_terry,5,pearson,0.7446593807609435,0.7192570402858375,-0.025402340475106092,-0.029408453056650234,-0.021538679953087787,0,11,True
resnet50,bradley_terry,5,spearman,0.7007640966827439,0.6894610388611574,-0.01130305782158642,-0.014202549452658171,-0.008063852512606315,0,11,True
resnet50,bradley_terry,5,kendall,0.5186168233341975,0.5081432947924415,-0.01047352854175612,-0.013066232156851787,-0.007730597289759173,0,11,True
resnet50,bradley_terry,6,pair_accuracy,0.7620580951744138,0.7566133448285558,-0.005444750345858168,-0.007040181647031458,-0.003713281432058974,0,11,True
resnet50,bradley_terry,6,mae,1.3459311718290503,1.3892275810241699,0.04329640919511967,0.007154113487763834,0.10695189509879453,2,11,False
resnet50,bradley_terry,6,r2,0.5242513605285302,0.5160946531655773,-0.008156707362952986,-0.015726964331195418,-1.0432211983860158e-05,3,11,True
resnet50,bradley_terry,6,pearson,0.7446593807609435,0.7186051063226236,-0.02605427443832,-0.02949183455801901,-0.022910599005642417,0,11,True
resnet50,bradley_terry,6,spearman,0.7007640966827439,0.6892577094184589,-0.01150638726428501,-0.013700172741773022,-0.009108499641277749,0,11,True
resnet50,bradley_terry,6,kendall,0.5186168233341975,0.5081236871103766,-0.010493136223821031,-0.012317143269032865,-0.008567614651446736,0,11,True
resnet50,bradley_terry,7,pair_accuracy,0.7620580951744138,0.7588422414984834,-0.003215853675930368,-0.004827305413690776,-0.0015686168117609873,2,11,True
resnet50,bradley_terry,7,mae,1.3459311718290503,1.378502807292071,0.032571635463020956,0.003604075922207387,0.0825449550964614,2,11,False
resnet50,bradley_terry,7,r2,0.5242513605285302,0.5215632808666063,-0.0026880796619239145,-0.009499045999487013,0.004324850028087775,4,11,True
resnet50,bradley_terry,7,pearson,0.7446593807609435,0.7222471050575586,-0.02241227570338502,-0.025234025099069676,-0.019883572696612128,0,11,True
resnet50,bradley_terry,7,spearman,0.7007640966827439,0.693714815757685,-0.007049280925058763,-0.010079033163961372,-0.0038614025405097475,1,11,True
resnet50,bradley_terry,7,kendall,0.5186168233341975,0.512197949296196,-0.006418874038001565,-0.009128976583368363,-0.003669264078795559,1,11,True
resnet50,bradley_terry,8,pair_accuracy,0.7620580951744138,0.7583879417912097,-0.0036701533832042203,-0.005288951224430642,-0.0017302110399419588,2,11,True
resnet50,bradley_terry,8,mae,1.3459311718290503,1.3782795591787858,0.03234838734973557,0.0032276471636512477,0.0819955235855144,2,11,False
resnet50,bradley_terry,8,r2,0.5242513605285302,0.5214437880994811,-0.0028075724290490493,-0.01010155238702713,0.004703739089192204,5,11,True
resnet50,bradley_terry,8,pearson,0.7446593807609435,0.7223624766932432,-0.02229690406770041,-0.025434303483788494,-0.019357206386485273,0,11,True
resnet50,bradley_terry,8,spearman,0.7007640966827439,0.6932591799497619,-0.007504916732981855,-0.009735987710780547,-0.005234668887508332,0,11,True
resnet50,bradley_terry,8,kendall,0.5186168233341975,0.5118733036761968,-0.006743519658000665,-0.008719309931247823,-0.004794526287364786,0,11,True
resnet50,bradley_terry,9,pair_accuracy,0.7620580951744138,0.7596069455725918,-0.0024511496018220125,-0.004252946655123645,-0.0004677104759169364,2,11,True
resnet50,bradley_terry,9,mae,1.3459311718290503,1.3804447163235058,0.03451354449445549,0.0022970290752974626,0.09267658596689035,1,11,False
resnet50,bradley_terry,9,r2,0.5242513605285302,0.5232786833636716,-0.0009726771648587353,-0.0070217221988574975,0.005100377684545738,6,11,True
resnet50,bradley_terry,9,pearson,0.7446593807609435,0.7234959952430555,-0.02116338551788819,-0.02439035731274857,-0.01796132410138436,0,11,True
resnet50,bradley_terry,9,spearman,0.7007640966827439,0.6952348024882771,-0.005529294194466774,-0.008531931038047422,-0.0025675679612545497,2,11,True
resnet50,bradley_terry,9,kendall,0.5186168233341975,0.5137172450098529,-0.004899578324344526,-0.007546020504070068,-0.0022785158376573147,2,11,True
resnet50,bradley_terry,10,pair_accuracy,0.7620580951744138,0.7607544457799542,-0.0013036493944595636,-0.002823603751227127,0.00021190151808716975,3,11,True
resnet50,bradley_terry,10,mae,1.3459311718290503,1.3677011581984433,0.02176998636939307,-0.00039388232610440224,0.05892054129730559,5,11,False
resnet50,bradley_terry,10,r2,0.5242513605285302,0.5267178049397243,0.0024664444111941112,-0.004012589620282517,0.008441807505971776,7,11,True
resnet50,bradley_terry,10,pearson,0.7446593807609435,0.7260054993856491,-0.018653881375294536,-0.02229226311755175,-0.015001843151865963,0,11,True
resnet50,bradley_terry,10,spearman,0.7007640966827439,0.6971246383055809,-0.0036394583771627905,-0.006945251276111828,-0.0005668002154370079,3,11,True
resnet50,bradley_terry,10,kendall,0.5186168233341975,0.5155655232054976,-0.0030513001286998883,-0.005922692163923652,-0.0003727150771002249,4,11,True
