dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,4,5,140,20,78,560,80,780,30,0.6141025641025641,1.926985502243042,5.113513469696045,-0.018917772092989393,0.3250546001145267,0.2592514193059177,0.1954768820637701
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,5,5,140,20,78,700,100,780,17,0.591025641025641,1.8267263174057007,4.595401287078857,0.08432120721050074,0.37308873342044535,0.27923124974465074,0.20621737008925198
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,6,5,140,20,78,840,100,780,16,0.5423076923076923,1.9911203384399414,5.500539302825928,-0.09603646115285258,0.21001732144031848,0.13599340064800672,0.09952852236946537
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,7,5,140,20,78,980,100,780,23,0.5833333333333334,1.9131876230239868,4.819114685058594,0.039744093983420936,0.3579938669427065,0.2960496335989078,0.2162418255797017
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,8,5,140,20,78,1120,100,780,16,0.6064102564102564,1.976450800895691,6.070262432098389,-0.20955942823036455,0.3494913111644564,0.275532229247025,0.2047853050191877
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,9,5,140,20,78,1260,100,780,16,0.6012820512820513,1.9556277990341187,5.681197166442871,-0.1320343576857661,0.28575258186174324,0.2504710453911382,0.18760052417841672
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,10,5,140,20,78,1400,100,780,24,0.6038461538461538,1.9488435983657837,5.490850925445557,-0.09410594144230378,0.3071097262037483,0.2658942969469827,0.19118068685357734
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,1,5,140,20,78,140,20,780,16,0.5307692307692308,2.0420024394989014,5.61259651184082,-0.11836490501818875,0.060123791258320125,0.06934703479632004,0.05799863533760212
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,2,5,140,20,78,280,40,780,20,0.5679487179487179,1.9949731826782227,5.482388019561768,-0.09241952688215593,0.2560398148780223,0.1854246019000163,0.13747824672616799
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,3,5,140,20,78,420,60,780,30,0.6333333333333333,1.875997543334961,5.021790981292725,-0.0006412193884461903,0.3910665833122948,0.33096633919587365,0.2441670944459546
