dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,10,1,140,20,78,1400,100,780,16,0.4935897435897436,1.5134750604629517,3.3364527225494385,-0.08111304805591746,-0.02373240786801034,-0.007712435656673462,-0.00433304434295497
sidhu,clip-vit-b32,abstract,liking,within,4,regression,,2,140,20,78,0,0,780,56,0.5205128205128206,2.256934642791748,7.245715618133545,-0.5906950141203937,0.04966863204958827,0.053368563172818566,0.03977758323114507
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,1,2,140,20,78,140,20,780,16,0.558974358974359,1.9582303762435913,5.15286111831665,-0.13123836756106444,0.06421732086892007,0.09485617648578679,0.06463857275061073
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,2,2,140,20,78,280,40,780,16,0.5423076923076923,1.8126909732818604,4.679074764251709,-0.027225155997095074,0.13739655334575218,0.1295163911145231,0.09234081821515819
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,3,2,140,20,78,420,60,780,16,0.5576923076923077,1.809769868850708,4.679515838623047,-0.027322116301224053,0.168042347420851,0.14823750115147308,0.10299552800921491
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,4,2,140,20,78,560,80,780,16,0.5115384615384615,1.8065099716186523,4.642850399017334,-0.019272645174263747,0.09026457585059688,0.06225056220875393,0.04546009512130865
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,5,2,140,20,78,700,100,780,16,0.5525641025641026,1.8860152959823608,5.026042938232422,-0.10339710954867387,0.17507135694904719,0.17396467077280311,0.1207533776659761
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,6,2,140,20,78,840,100,780,16,0.5128205128205128,1.7946499586105347,4.62158727645874,-0.014604622394711164,0.12453541994909756,0.09611956427969141,0.06819014268196297
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,7,2,140,20,78,980,100,780,16,0.5628205128205128,1.7980753183364868,4.619277000427246,-0.014097542002704966,0.15808598141666153,0.1443580073196852,0.10654709794056715
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,8,2,140,20,78,1120,100,780,17,0.5846153846153846,1.7857450246810913,4.539054870605469,0.0035143239670440973,0.191317912802333,0.17471759885199878,0.13780091333646682
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,9,2,140,20,78,1260,100,780,16,0.5525641025641026,1.8365319967269897,4.751107692718506,-0.04303893651767576,0.0961379905929789,0.11690803616121254,0.07955516646229013
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,10,2,140,20,78,1400,100,780,16,0.5564102564102564,1.954900860786438,5.328385353088379,-0.1697722115591742,0.12278461457026424,0.162811126006413,0.11151929584446028
