dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,2,4,140,20,78,280,40,780,16,0.617948717948718,2.5525004863739014,8.593576431274414,-0.14878096118942485,0.3120202316713403,0.28570293478796877,0.19705577007777805
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,3,4,140,20,78,420,60,780,16,0.6269230769230769,2.5119452476501465,8.38050365447998,-0.12029767304794214,0.2996427976167979,0.3008731152215773,0.2141291942000404
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,4,4,140,20,78,560,80,780,16,0.6012820512820513,2.4802849292755127,8.158327102661133,-0.09059741904954954,0.31908532483066665,0.2767439655512715,0.19990134076482177
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,5,4,140,20,78,700,100,780,16,0.5858974358974359,2.5557992458343506,8.749993324279785,-0.1696906914148948,0.2836788925851579,0.24304239368654892,0.17144563389438452
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,6,4,140,20,78,840,100,780,16,0.6141025641025641,2.5073745250701904,8.272872924804688,-0.10590960292338636,0.33213946894102264,0.32290630061967424,0.2319140109940637
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,7,4,140,20,78,980,100,780,16,0.5935897435897436,2.5873613357543945,8.681681632995605,-0.16055896049738028,0.2682167764642145,0.27568320314521466,0.19705577007777805
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,8,4,140,20,78,1120,100,780,17,0.6474358974358975,2.4287424087524414,7.951941013336182,-0.06300769100723524,0.4129288980352612,0.38463500449021276,0.27388617862795867
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,9,4,140,20,78,1260,100,780,16,0.6089743589743589,2.520472526550293,8.550834655761719,-0.1430671391215137,0.33229969308013096,0.3342551803374875,0.2361823670246293
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,10,4,140,20,78,1400,100,780,16,0.6205128205128205,2.5306079387664795,8.372113227844238,-0.11917585453035007,0.31934552667371463,0.31347446139473484,0.2248000842764544
sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,5,140,20,78,0,0,780,50,0.6423076923076924,2.171083927154541,7.042656421661377,0.07127781884891582,0.3309151311405003,0.29946060519445433,0.22752639294543653
