representation,objective,N,metric,mean_regression,mean_pairwise,difference_pairwise_minus_regression,difference_ci95_low,difference_ci95_high,pairwise_wins_targets,target_count,higher_is_better
resnet50,bradley_terry,3,mae,0.9594750165939332,0.7140334770083427,-0.24544153958559042,-0.27852756977081305,-0.19513429105281835,4,4,False
resnet50,bradley_terry,3,r2,-1.0567147583081957,-0.04481289755411937,1.0119018607540762,0.7096004576941239,1.2668489156577318,4,4,True
resnet50,bradley_terry,3,pearson,0.2206291465240838,0.34215982410853196,0.12153067758444816,0.1067486055347103,0.1393315829590534,4,4,True
resnet50,bradley_terry,3,spearman,0.20456200160460664,0.3281616248872559,0.1235996232826493,0.1082542788328145,0.1504930523970773,4,4,True
resnet50,bradley_terry,3,kendall,0.13984868966844316,0.2260749275671144,0.08622623789867125,0.07312505054739857,0.10552738156153685,4,4,True
resnet50,bradley_terry,4,pair_accuracy,0.5655035425101214,0.6177952091767882,0.05229166666666668,0.041030701754385945,0.06824561403508778,4,4,True
resnet50,bradley_terry,4,mae,0.9594750165939332,0.7142791390419005,-0.2451958775520325,-0.273858591914177,-0.20117288827896124,4,4,False
resnet50,bradley_terry,4,r2,-1.0567147583081957,-0.041775183957936356,1.0149395743502594,0.7218455661404551,1.2914932240448418,4,4,True
resnet50,bradley_terry,4,pearson,0.2206291465240838,0.35175574163371837,0.13112659510963454,0.10767330600192508,0.1661398958649386,4,4,True
resnet50,bradley_terry,4,spearman,0.20456200160460664,0.3367620149928594,0.1322000133882528,0.10480495142235693,0.17589678940130343,4,4,True
resnet50,bradley_terry,4,kendall,0.13984868966844316,0.23149559107304993,0.09164690140460675,0.07185842351317931,0.12055870540137623,4,4,True
resnet50,bradley_terry,5,pair_accuracy,0.5655035425101214,0.6217569163292848,0.056253373819163344,0.04440283400809719,0.06917510121457496,4,4,True
resnet50,bradley_terry,5,mae,0.9594750165939332,0.7036353692412376,-0.2558396473526955,-0.2883369475603104,-0.20863882303237916,4,4,False
resnet50,bradley_terry,5,r2,-1.0567147583081957,0.000900865291791386,1.057615623599987,0.7624501053794644,1.3184562058558646,4,4,True
resnet50,bradley_terry,5,pearson,0.2206291465240838,0.3616910645971955,0.14106191807311175,0.11392507499435281,0.16626006096558116,4,4,True
resnet50,bradley_terry,5,spearman,0.20456200160460664,0.3456244195000804,0.14106241789547375,0.10989086730733891,0.17742303926916383,4,4,True
resnet50,bradley_terry,5,kendall,0.13984868966844316,0.23844344036921944,0.09859475070077627,0.07749623894278812,0.12166075087082365,4,4,True
resnet50,bradley_terry,6,pair_accuracy,0.5655035425101214,0.6290747300944669,0.06357118758434549,0.05358805668016192,0.07600455465587044,4,4,True
resnet50,bradley_terry,6,mae,0.9594750165939332,0.7013820350170135,-0.2580929815769196,-0.28740151226520544,-0.2122653663158417,4,4,False
resnet50,bradley_terry,6,r2,-1.0567147583081957,-0.010023014255102141,1.0466917440530936,0.7622813860965196,1.305881299062198,4,4,True
resnet50,bradley_terry,6,pearson,0.2206291465240838,0.37330523073487143,0.15267608421078765,0.1252496588072688,0.17396732413189966,4,4,True
resnet50,bradley_terry,6,spearman,0.20456200160460664,0.3603706851988747,0.15580868359426803,0.12962151668780922,0.1905953071422632,4,4,True
resnet50,bradley_terry,6,kendall,0.13984868966844316,0.2502932516957139,0.11044456202727075,0.09328941335191263,0.13271462929723554,4,4,True
resnet50,bradley_terry,7,pair_accuracy,0.5655035425101214,0.6198001012145749,0.054296558704453435,0.043461538461538496,0.07310053981106612,4,4,True
resnet50,bradley_terry,7,mae,0.9594750165939332,0.699202510714531,-0.2602725058794022,-0.2958051979541779,-0.20531807839870458,4,4,False
resnet50,bradley_terry,7,r2,-1.0567147583081957,0.0063142837174572815,1.063029042025653,0.7354990692831842,1.3512572962074516,4,4,True
resnet50,bradley_terry,7,pearson,0.2206291465240838,0.3751876657852605,0.15455851926117672,0.13561663633063004,0.1835189916848947,4,4,True
resnet50,bradley_terry,7,spearman,0.20456200160460664,0.3591491433784504,0.15458714177384375,0.12803501657012478,0.19452408864036777,4,4,True
resnet50,bradley_terry,7,kendall,0.13984868966844316,0.25087059109936866,0.11102190143092551,0.09269253673263232,0.14057115698028308,4,4,True
resnet50,bradley_terry,8,pair_accuracy,0.5655035425101214,0.6267096828609987,0.061206140350877236,0.048362854251012194,0.07359396086369777,4,4,True
resnet50,bradley_terry,8,mae,0.9594750165939332,0.6907787546515465,-0.2686962619423866,-0.29718068391084673,-0.2305561244487762,4,4,False
resnet50,bradley_terry,8,r2,-1.0567147583081957,0.021820807567708902,1.0785355658759046,0.7934478380448935,1.341257959912581,4,4,True
resnet50,bradley_terry,8,pearson,0.2206291465240838,0.3756014741209768,0.15497232759689297,0.1462542081155277,0.16631229344136786,4,4,True
resnet50,bradley_terry,8,spearman,0.20456200160460664,0.3583782280601209,0.15381622645551418,0.1306759686005345,0.18103753959501118,4,4,True
resnet50,bradley_terry,8,kendall,0.13984868966844316,0.2481537982982932,0.10830510862985,0.08930735439834617,0.1261351418704874,4,4,True
resnet50,bradley_terry,9,pair_accuracy,0.5655035425101214,0.6295774291497976,0.06407388663967611,0.05152327935222675,0.07457489878542509,4,4,True
resnet50,bradley_terry,9,mae,0.9594750165939332,0.6980921149253846,-0.2613829016685486,-0.29433532059192663,-0.22310540378093718,4,4,False
resnet50,bradley_terry,9,r2,-1.0567147583081957,0.007875754791742556,1.0645905130999382,0.7892114666311314,1.3028931868754707,4,4,True
resnet50,bradley_terry,9,pearson,0.2206291465240838,0.38257073633922617,0.16194158981514234,0.15250737704685802,0.17137580258342666,4,4,True
resnet50,bradley_terry,9,spearman,0.20456200160460664,0.3658534438436504,0.1612914422390438,0.1419609865011162,0.1851237660773048,4,4,True
resnet50,bradley_terry,9,kendall,0.13984868966844316,0.2544537475089129,0.11460505784046975,0.09818800309794495,0.1326453411171167,4,4,True
resnet50,bradley_terry,10,pair_accuracy,0.5655035425101214,0.6349418016194331,0.06943825910931173,0.05598937246963562,0.08573127530364369,4,4,True
resnet50,bradley_terry,10,mae,0.9594750165939332,0.6900548562407494,-0.2694201603531838,-0.30620318055152895,-0.2194464281201363,4,4,False
resnet50,bradley_terry,10,r2,-1.0567147583081957,0.02661026970785073,1.0833250280160465,0.7724571276031782,1.3408695533183477,4,4,True
resnet50,bradley_terry,10,pearson,0.2206291465240838,0.3932255178693178,0.17259637134523398,0.15791368247334714,0.1958020676362212,4,4,True
resnet50,bradley_terry,10,spearman,0.20456200160460664,0.3855755030797752,0.1810135014751686,0.14899966102676665,0.2221067520679878,4,4,True
resnet50,bradley_terry,10,kendall,0.13984868966844316,0.26746126359509376,0.1276125739266506,0.10330960868572717,0.15715569743748448,4,4,True
