Subject,Painting,Beauty,Meaningful,Complexity,Emotion,Colour
5,38,4,6,5,5,7
5,39,4,7,4,2,6
5,40,4,6,5,8,7
5,41,4,5,3,2,6
5,42,3,5,3,8,6
5,43,4,3,3,1,5
5,44,3,5,5,4,6
5,45,3,3,2,2,3
5,46,2,5,2,2,2
5,47,3,6,4,7,5
5,48,2,6,6,5,5
5,49,3,6,7,9,3
5,50,3,6,5,7,1
5,51,4,5,5,6,2
5,52,3,5,3,3,5
5,53,2,6,2,3,1
5,54,3,6,5,7,2
5,55,2,4,2,6,2
5,56,1,5,3,3,5
5,57,5,5,6,3,5
5,58,5,5,6,4,2
5,59,3,6,4,2,2
5,60,3,3,5,1,5
5,61,4,3,3,4,1
5,62,3,5,4,6,2
5,63,1,2,2,1,8
5,64,5,4,3,1,6
5,65,1,5,1,1,6
5,66,3,3,5,1,2
5,67,1,5,2,2,2
5,68,1,3,3,3,2
5,69,2,5,5,7,2
5,70,2,4,5,2,4
5,71,3,4,4,3,2
5,72,3,5,2,1,3
5,73,4,7,8,8,2
5,74,1,7,6,1,9
5,75,1,3,3,1,6
5,76,3,5,4,3,4
5,77,1,3,4,1,3
5,78,2,5,4,1,7
5,79,2,5,4,1,7
5,80,5,5,3,1,2
5,81,4,4,4,7,5
5,82,4,5,5,7,7
5,83,4,5,5,4,6
5,84,4,5,4,4,3
5,85,5,6,6,8,5
5,86,5,4,4,3,6
5,87,6,6,4,6,1
5,88,4,5,5,8,6
5,89,6,5,4,3,4
5,90,4,6,7,7,5
5,91,6,3,5,2,5
5,92,6,5,4,4,1
5,93,3,5,4,3,2
5,94,5,4,5,1,5
5,95,3,5,2,3,2
5,96,5,3,4,2,1
5,97,4,4,5,3,4
5,98,6,5,5,3,2
5,99,3,5,5,8,6
5,100,6,5,5,7,6
5,101,4,4,5,1,6
5,102,2,5,3,3,3
5,103,4,4,4,2,6
5,104,3,7,7,2,7
5,105,6,6,5,7,7
5,106,5,6,5,3,7
5,107,5,6,6,6,6
5,108,5,3,4,3,5
5,109,5,5,2,6,6
5,110,3,3,3,1,6
5,111,3,4,3,1,7
5,112,3,7,3,6,4
5,113,3,6,6,6,6
5,114,4,5,4,7,5
5,115,6,4,5,2,7
5,116,4,5,4,2,5
5,117,7,5,4,2,6
5,118,5,4,4,2,6
5,119,5,4,3,8,2
5,120,3,6,3,2,2
5,121,4,5,3,1,3
5,122,3,4,5,5,6
5,123,4,4,6,3,6
5,124,7,6,4,3,6
5,125,6,5,5,2,6
5,126,5,5,3,8,5
5,127,4,6,4,1,5
5,128,6,5,6,7,5
5,129,5,5,5,2,3
5,130,2,5,5,1,7
5,131,4,3,6,8,3
5,132,4,7,7,3,5
5,133,4,5,7,2,7
5,134,6,5,4,7,3
5,135,6,4,2,1,7
5,136,5,3,3,2,6
5,137,3,5,5,1,8
5,138,4,6,5,1,9
5,139,5,6,8,7,3
5,140,5,5,5,3,3
5,141,6,7,6,6,8
5,142,5,6,5,7,6
5,143,6,5,3,8,3
5,144,4,5,6,4,3
5,145,5,4,8,2,7
5,146,4,5,7,2,2
5,147,6,6,6,2,5
5,148,3,5,7,8,7
5,149,7,5,7,7,4
5,150,5,6,3,7,1
5,151,6,6,7,8,5
5,152,6,6,6,3,5
5,153,5,5,4,1,5
5,154,7,5,6,8,5
5,155,6,5,6,3,7
5,156,6,4,5,2,8
5,157,4,5,4,7,5
5,158,7,6,5,8,9
5,159,8,4,6,3,5
5,160,6,5,7,6,6
5,161,4,2,5,6,6
5,162,5,3,4,3,6
5,163,4,5,3,5,2
5,164,6,5,6,2,7
5,165,8,5,9,2,7
5,166,4,5,6,4,8
5,167,6,5,4,2,6
5,168,5,5,5,2,7
5,169,6,5,5,1,7
5,170,6,5,6,6,8
5,171,6,6,6,2,6
5,172,6,6,5,7,6
5,173,7,6,6,2,4
5,174,5,6,6,6,7
5,175,6,5,8,2,4
5,176,3,5,3,7,8
5,177,3,5,4,7,7
5,178,3,5,2,5,2
5,179,6,5,3,3,6
5,180,3,3,4,1,9
5,181,3,3,4,3,8
5,182,1,5,7,6,4
5,183,7,5,7,6,2
5,184,8,5,7,7,6
5,185,7,5,6,7,7
5,186,7,4,6,3,5
5,187,7,6,5,4,3
5,188,7,6,4,2,4
5,189,3,5,5,1,5
5,190,4,4,4,2,6
5,191,3,5,2,3,5
5,192,6,7,7,4,2
5,193,7,6,6,4,8
5,194,5,4,3,6,6
5,195,8,6,5,7,6
5,196,2,5,6,2,7
5,197,4,4,3,3,6
5,198,8,5,6,9,5
5,199,6,5,4,8,3
5,200,3,4,5,8,6
5,201,6,4,5,5,7
5,202,7,4,7,6,5
5,203,9,6,6,6,7
5,204,6,4,7,7,5
5,205,6,6,6,7,7
5,206,6,6,8,4,7
5,207,7,6,5,6,7
5,208,7,4,6,4,7
5,209,7,5,6,7,6
5,210,6,6,4,7,3
5,211,5,3,7,3,6
5,212,3,5,4,5,5
5,213,8,5,7,5,3
5,214,6,4,4,3,3
5,215,7,4,6,2,4
5,216,6,5,5,3,5
5,217,4,5,3,3,2
5,218,6,5,7,4,6
5,219,4,6,4,7,3
5,220,6,5,7,6,3
5,221,6,3,4,1,8
5,222,4,5,4,6,7
5,223,6,6,5,8,3
5,224,6,4,8,5,6
5,225,8,4,7,6,7
5,226,6,6,7,1,1
5,227,6,5,7,8,5
5,228,6,4,6,6,2
5,229,9,6,4,7,5
5,230,3,4,4,6,7
5,231,3,6,7,8,7
5,232,6,5,6,6,7
5,233,6,6,6,2,4
5,234,7,6,6,3,3
5,235,6,4,4,4,6
5,236,7,4,7,2,3
5,237,4,5,5,2,6
5,238,5,5,6,7,4
5,239,7,5,5,5,7
5,240,7,4,6,1,4
6,1,5,4,4,8,5
6,2,7,3,4,8,3
6,3,4,4,1,5,4
6,4,5,4,8,6,4
6,5,3,4,2,6,4
6,6,5,2,5,7,5
6,7,3,3,7,9,3
6,8,5,5,3,8,4
6,9,4,3,8,5,4
6,10,5,3,4,9,5
6,11,5,4,6,7,4
6,12,5,4,5,6,5
6,13,3,5,2,1,4
6,14,7,4,6,7,4
6,15,5,5,7,8,2
6,16,5,4,2,8,5
6,17,6,4,4,7,7
6,18,5,5,2,6,3
6,19,5,4,4,9,6
6,20,6,4,7,7,7
6,21,6,4,4,7,6
6,22,5,5,5,5,3
6,23,3,4,4,5,4
6,24,5,7,4,8,7
6,25,5,4,2,7,1
6,26,6,4,5,5,3
6,27,7,5,2,6,4
6,28,3,4,1,9,8
6,29,4,4,2,3,5
6,30,7,4,4,6,6
6,31,2,6,7,7,3
6,32,5,4,2,6,5
6,33,5,5,4,2,4
6,34,5,7,2,5,6
6,35,6,5,5,5,4
6,36,5,4,3,6,6
6,37,5,4,3,5,5
6,38,5,4,3,6,6
6,39,5,4,2,6,5
6,40,6,4,4,7,8
6,41,7,5,2,7,5
6,42,6,4,4,9,9
6,43,8,4,4,7,8
6,44,5,4,6,8,7
6,45,5,4,5,8,3
6,46,5,4,3,7,4
6,47,3,4,1,7,6
6,48,2,4,6,8,8
6,49,6,5,3,5,2
6,50,6,5,6,3,2
6,51,2,5,4,9,4
6,52,6,4,4,2,5
6,53,5,4,4,7,2
6,54,5,5,2,8,3
6,55,2,4,1,7,3
6,56,2,3,1,8,3
6,57,7,4,3,2,6
6,58,6,4,4,7,3
6,59,5,4,2,5,5
6,60,4,4,6,6,5
6,61,3,5,7,1,2
6,62,5,5,1,7,3
6,63,8,3,6,7,8
6,64,5,5,7,7,5
6,65,2,3,3,6,6
6,66,5,5,3,6,5
6,67,3,4,1,7,5
6,68,6,4,1,7,4
6,69,5,4,2,9,4
6,70,5,4,6,4,3
6,71,5,4,5,6,4
6,72,2,5,4,8,5
6,73,4,4,7,7,5
6,74,8,4,2,7,3
6,75,6,5,1,5,3
6,76,7,5,6,9,5
6,77,7,4,2,8,7
6,78,6,4,1,5,4
6,79,2,4,1,7,5
6,80,5,5,1,7,3
6,81,5,4,6,5,3
6,82,5,4,2,8,5
6,83,6,4,6,6,3
6,84,7,5,5,5,2
6,85,5,6,7,7,6
6,86,5,4,5,5,4
6,87,5,4,5,7,3
6,88,7,4,7,4,3
6,89,7,5,2,4,3
6,90,5,4,4,7,5
6,91,7,4,4,5,5
6,92,5,5,5,7,5
6,93,6,4,5,6,3
6,94,5,4,1,8,6
6,95,4,4,4,7,3
6,96,5,4,5,7,5
6,97,5,5,6,6,4
6,98,5,5,7,6,3
6,99,6,4,7,8,7
6,100,8,6,3,8,5
6,101,7,4,5,5,4
6,102,3,4,7,9,3
6,103,5,5,4,4,6
6,104,6,7,8,9,9
6,105,6,4,4,6,5
6,106,6,6,7,9,5
6,107,5,5,5,3,6
6,108,5,4,6,6,3
6,109,4,5,5,8,8
6,110,5,5,6,3,8
6,111,7,4,7,6,6
6,112,5,2,3,8,6
6,113,4,5,4,7,7
6,114,5,5,4,5,5
6,115,5,7,6,6,7
6,116,4,5,2,8,5
6,117,5,5,8,9,6
6,118,5,3,5,2,6
6,119,4,4,3,8,5
6,120,5,6,6,6,3
6,121,3,4,7,8,4
6,122,5,4,3,9,4
6,123,5,4,3,9,5
6,124,6,5,2,7,5
6,125,5,4,6,7,4
6,126,6,4,6,7,4
6,127,5,4,2,7,7
6,128,7,3,4,9,3
6,129,6,5,3,3,5
6,130,6,5,7,7,6
6,131,5,6,3,4,3
6,132,5,5,4,7,5
6,133,4,5,6,6,5
6,134,5,4,3,5,4
6,135,6,2,1,8,6
6,136,5,4,3,8,5
6,137,6,4,4,7,3
6,138,7,6,5,7,2
6,139,5,4,6,8,5
6,140,5,5,6,4,5
6,141,5,5,7,7,3
6,142,5,3,6,8,6
6,143,5,4,7,2,3
6,144,8,4,6,4,6
6,145,6,5,6,9,8
6,146,8,4,8,8,3
6,147,7,5,3,7,3
6,148,5,4,4,4,6
6,149,7,6,5,6,5
6,150,6,7,3,9,2
6,151,7,4,6,8,5
6,152,2,4,5,6,5
6,153,6,5,5,8,7
6,154,5,4,4,5,4
6,155,5,6,5,4,6
6,156,7,6,5,7,5
6,157,7,4,2,6,3
6,158,8,5,4,8,4
6,159,9,6,4,8,7
6,160,5,4,6,6,3
6,161,5,4,6,8,3
6,162,6,4,5,8,5
6,163,6,4,4,8,3
6,164,7,4,8,6,4
6,165,7,7,7,5,4
6,166,5,4,2,6,8
6,167,7,4,5,7,5
6,168,6,4,3,8,4
6,169,6,5,4,6,4
6,170,7,6,5,5,3
6,171,6,5,7,8,6
6,172,6,4,7,8,5
6,173,6,5,6,7,4
6,174,6,4,8,8,4
6,175,6,5,8,5,9
6,176,5,4,2,4,8
6,177,5,5,7,3,5
6,178,5,4,2,1,6
6,179,3,5,7,7,7
6,180,7,5,6,7,7
6,181,8,4,2,3,7
6,182,6,4,5,7,4
6,183,7,4,4,3,4
6,184,5,6,3,7,4
6,185,6,7,8,6,5
6,186,5,4,7,4,5
6,187,5,6,5,6,5
6,188,6,5,3,5,7
6,189,3,5,4,8,3
6,190,5,4,4,7,3
6,191,3,5,5,7,6
6,192,7,5,4,9,2
6,193,8,6,8,7,8
6,194,7,6,3,6,6
6,195,8,5,9,7,4
6,196,8,5,6,6,3
6,197,5,5,8,8,5
6,198,7,4,5,3,6
6,199,6,5,4,6,5
6,200,4,5,5,7,5
6,201,3,4,6,6,5
6,202,6,6,7,7,3
6,203,5,6,6,8,7
6,204,6,4,7,5,5
6,205,8,5,7,8,4
6,206,7,4,6,7,9
6,207,5,9,6,7,9
6,208,6,5,4,6,6
6,209,7,5,5,7,6
6,210,6,4,7,6,5
6,211,5,4,2,4,5
6,212,2,3,4,9,4
6,213,6,5,5,7,4
6,214,4,4,5,8,6
6,215,4,4,7,8,6
6,216,4,4,6,3,6
6,217,5,4,3,6,3
6,218,6,4,9,8,3
6,219,8,5,3,8,4
6,220,7,7,8,7,4
6,221,8,6,2,3,3
6,222,7,6,3,8,5
6,223,6,4,5,7,5
6,224,5,4,8,6,6
6,225,5,5,5,9,5
6,226,7,6,3,7,3
6,227,3,5,7,8,5
6,228,6,6,3,7,4
6,229,3,4,6,5,4
6,230,7,6,3,7,4
6,231,7,6,4,7,6
6,232,6,5,5,6,5
6,233,6,4,5,8,6
6,234,8,5,9,7,4
6,235,8,4,3,4,2
6,236,7,6,3,4,5
6,237,6,4,3,8,3
6,238,7,5,7,6,2
6,239,8,5,5,7,5
6,240,5,6,6,4,4
7,1,2,9,6,1,5
7,2,7,9,3,1,2
7,3,3,9,3,1,4
7,4,6,9,2,1,6
7,5,4,9,3,1,4
7,6,3,9,3,1,4
7,7,9,9,3,6,3
7,8,2,9,2,1,5
7,9,4,9,3,1,7
7,10,2,8,6,1,3
7,11,4,9,3,1,4
7,12,2,9,4,1,4
7,13,2,9,4,1,4
7,14,5,9,9,1,4
7,15,4,9,5,1,6
7,16,6,9,4,1,6
7,17,4,9,5,1,6
7,18,2,9,4,1,4
7,19,2,9,6,1,6
7,20,6,9,7,1,6
7,21,3,9,6,1,7
7,22,9,9,6,1,4
7,23,7,9,6,1,3
7,24,6,9,3,1,5
7,25,5,8,4,1,2
7,26,3,1,3,1,2
7,27,6,9,7,1,4
7,28,3,9,5,1,6
7,29,6,9,4,1,8
7,30,7,9,4,1,4
7,31,5,9,7,1,3
7,32,7,9,5,1,3
7,33,7,9,4,1,5
7,34,4,2,4,1,4
7,35,7,9,4,6,4
7,36,4,9,6,1,4
7,37,6,9,4,1,7
7,38,6,9,7,1,7
7,39,7,9,6,1,6
7,40,4,9,6,1,7
7,41,4,9,6,1,6
7,42,1,9,4,1,6
7,43,6,9,6,1,7
7,44,6,9,6,1,6
7,45,6,8,5,1,4
7,46,5,9,4,1,4
7,47,4,9,5,1,3
7,48,3,9,4,1,7
7,49,5,9,5,6,2
7,50,5,9,5,6,3
7,51,6,8,7,1,4
7,52,5,9,5,1,6
7,53,2,9,2,1,2
7,54,4,9,4,1,2
7,55,2,9,3,1,4
7,56,7,9,4,1,2
7,57,8,8,6,1,4
7,58,6,9,3,1,3
7,59,4,9,4,1,4
7,60,3,9,5,1,4
7,61,3,9,2,1,1
7,62,4,9,4,1,4
7,63,3,9,2,1,7
7,64,3,9,4,1,5
7,65,1,9,3,1,7
7,66,3,9,3,1,2
7,67,1,9,2,1,7
7,68,4,9,2,1,7
7,69,5,9,5,1,3
7,70,4,9,3,1,4
7,71,4,9,3,1,3
7,72,3,9,3,1,5
7,73,9,8,6,1,4
7,74,8,9,2,1,7
7,75,1,9,2,1,7
7,76,4,9,4,1,6
7,77,3,9,5,1,6
7,78,4,1,3,1,5
7,79,2,9,2,1,7
7,80,7,9,4,1,3
7,81,9,9,7,1,4
7,82,6,9,5,1,5
7,83,8,9,6,1,5
7,84,5,9,6,1,3
7,85,9,9,7,1,5
7,86,6,9,4,1,3
7,87,5,9,4,1,2
7,88,7,9,6,1,4
7,89,4,9,7,1,4
7,90,9,9,8,1,3
7,91,8,9,6,1,4
7,92,4,9,6,1,4
7,93,6,9,5,1,2
7,94,4,9,3,1,6
7,95,4,9,5,1,6
7,96,4,1,3,1,4
7,97,7,9,7,1,4
7,98,6,9,5,1,4
7,99,6,9,7,1,5
7,100,9,8,8,1,5
7,101,6,9,6,1,4
7,102,5,9,4,1,2
7,103,5,9,6,1,6
7,104,6,9,3,1,6
7,105,6,9,6,1,7
7,106,7,9,6,1,5
7,107,4,9,6,1,5
7,108,8,9,7,1,5
7,109,7,9,3,1,7
7,110,7,8,4,1,7
7,111,4,9,4,1,5
7,112,7,9,6,1,5
7,113,7,9,7,5,8
7,114,4,9,7,1,5
7,115,6,9,7,1,6
7,116,6,7,6,1,5
7,117,6,9,8,1,6
7,118,4,9,5,1,6
7,119,4,9,4,1,4
7,120,2,9,4,1,1
7,121,6,9,4,1,3
7,122,3,9,4,1,4
7,123,8,9,7,1,5
7,124,8,9,7,1,5
7,125,9,9,8,1,4
7,126,6,9,6,1,4
7,127,7,9,8,1,6
7,128,9,9,3,1,4
7,129,9,9,5,1,5
7,130,4,9,7,1,6
7,131,4,9,5,1,4
7,132,9,9,6,1,4
7,133,7,8,7,1,6
7,134,8,9,5,1,4
7,135,2,8,4,1,6
7,136,7,9,4,1,5
7,137,8,9,4,1,5
7,138,4,9,4,1,6
7,139,5,9,7,1,4
7,140,5,9,7,1,3
7,141,6,9,8,1,6
7,142,7,9,6,1,3
7,143,6,9,6,1,4
7,144,5,9,8,1,6
7,145,7,8,7,1,6
7,146,4,9,7,1,2
7,147,7,9,7,1,4
7,148,3,9,9,1,6
7,149,8,9,7,6,5
7,150,4,9,4,1,3
7,151,8,9,8,1,5
7,152,6,9,7,1,4
7,153,6,9,6,1,6
7,154,7,9,6,1,5
7,155,6,9,6,1,7
7,156,9,9,8,1,6
7,157,9,9,6,1,3
7,158,7,9,6,1,4
7,159,8,9,6,1,5
7,160,9,9,5,1,4
7,161,3,1,6,1,4
7,162,6,9,7,1,5
7,163,9,9,6,1,2
7,164,9,9,7,1,5
7,165,9,9,7,1,5
7,166,8,9,6,1,7
7,167,8,9,8,1,6
7,168,3,9,7,1,6
7,169,7,9,6,1,4
7,170,8,9,6,1,4
7,171,7,7,8,1,6
7,172,9,9,4,1,4
7,173,9,9,4,1,6
7,174,7,9,7,1,4
7,175,8,9,4,1,7
7,176,2,9,5,9,7
7,177,8,9,7,1,5
7,178,4,9,2,1,3
7,179,6,9,4,1,7
7,180,3,9,3,1,7
7,181,3,9,6,1,5
7,182,4,9,5,1,5
7,183,9,9,4,1,5
7,184,9,9,7,1,5
7,185,4,9,6,1,6
7,186,8,9,4,1,6
7,187,8,9,6,1,5
7,188,9,9,7,1,6
7,189,9,9,7,1,6
7,190,6,9,8,1,4
7,191,8,9,4,1,6
7,192,8,9,7,1,3
7,193,9,9,4,1,7
7,194,4,9,4,1,7
7,195,9,9,6,1,4
7,196,9,9,6,1,5
7,197,4,9,4,1,6
7,198,9,9,8,5,5
7,199,9,9,6,1,5
7,200,9,9,4,1,7
7,201,6,9,5,1,5
7,202,9,9,6,1,7
7,203,9,9,7,1,6
7,204,5,9,5,1,6
7,205,9,9,6,1,5
7,206,9,7,6,6,7
7,207,9,9,5,1,8
7,208,8,9,6,1,5
7,209,8,9,8,1,5
7,210,7,9,8,1,5
7,211,8,9,7,1,5
7,212,4,9,5,1,3
7,213,7,9,7,1,4
7,214,8,9,3,1,5
7,215,8,9,6,1,6
7,216,7,9,6,1,4
7,217,4,9,4,1,6
7,218,9,9,8,5,5
7,219,8,9,5,1,4
7,220,7,9,6,1,3
7,221,3,9,3,1,5
7,222,5,9,3,1,4
7,223,5,9,7,1,5
7,224,6,9,7,1,7
7,225,8,9,6,6,5
7,226,6,9,9,1,4
7,227,7,9,6,1,6
7,228,4,9,8,1,4
7,229,9,9,4,1,4
7,230,8,9,6,1,5
7,231,8,9,6,1,6
7,232,6,9,6,1,5
7,233,9,9,4,1,5
7,234,9,9,8,1,4
7,235,6,9,7,1,4
7,236,9,9,6,1,4
7,237,5,9,4,1,4
7,238,8,9,6,1,3
7,239,9,9,8,1,3
7,240,9,9,8,1,4
8,1,1,4,7,3,7
8,2,3,4,5,6,1
8,3,2,7,6,5,5
8,4,1,7,3,4,2
8,5,1,1,3,4,2
8,6,1,7,5,5,8
8,7,1,8,5,3,1
8,8,1,7,7,7,1
8,9,3,1,6,5,5
8,10,1,7,5,5,1
8,11,2,5,7,4,1
8,12,1,5,6,6,3
8,13,1,9,3,5,3
8,14,9,3,7,4,2
8,15,1,1,2,3,3
8,16,1,1,1,6,4
8,17,2,3,3,5,9
8,18,3,1,3,4,2
8,19,2,5,3,3,7
8,20,2,1,2,3,6
8,21,3,6,5,5,2
8,22,5,4,7,4,6
8,23,3,7,5,5,2
8,24,2,6,2,4,4
8,25,2,5,5,4,1
8,26,2,3,5,6,1
8,27,2,8,5,6,2
8,28,1,5,7,6,9
8,29,2,1,7,6,8
8,30,8,8,5,4,6
8,31,5,2,5,5,1
8,32,2,8,1,6,7
8,33,7,9,5,5,4
8,34,1,1,8,6,2
8,35,4,4,3,5,3
8,36,3,3,2,5,4
8,37,3,9,2,4,7
8,38,4,1,5,6,8
8,39,4,5,5,5,2
8,40,7,8,1,5,9
8,41,6,7,2,6,1
8,42,3,7,4,3,5
8,43,2,9,2,4,8
8,44,2,1,3,7,4
8,45,3,5,5,4,8
8,46,1,9,5,4,2
8,47,2,8,7,6,1
8,48,3,9,2,6,9
8,49,4,9,5,6,2
8,50,3,1,2,3,1
8,51,5,1,4,3,5
8,52,1,6,2,4,3
8,53,1,9,8,4,2
8,54,1,5,6,7,1
8,55,2,1,5,3,2
8,56,3,4,2,3,2
8,57,7,3,3,5,3
8,58,2,5,7,6,2
8,59,2,8,5,5,7
8,60,3,3,5,5,3
8,61,1,4,1,6,1
8,62,1,7,5,3,1
8,63,1,9,2,3,9
8,64,3,6,5,3,7
8,65,1,3,3,3,7
8,66,2,4,1,4,1
8,67,1,9,8,6,1
8,68,2,1,5,5,6
8,69,3,1,5,5,3
8,70,1,9,5,3,5
8,71,2,7,2,6,2
8,72,1,9,3,5,5
8,73,6,3,4,7,1
8,74,2,1,4,4,8
8,75,1,8,5,3,9
8,76,2,1,5,5,2
8,77,1,7,5,4,9
8,78,1,3,1,5,8
8,79,1,1,2,3,7
8,80,2,8,5,3,7
8,81,5,5,5,6,2
8,82,5,6,7,6,3
8,83,6,2,8,6,7
8,84,6,9,7,6,2
8,85,5,8,6,6,6
8,86,2,8,2,6,2
8,87,1,9,7,6,2
8,88,5,5,2,5,4
8,89,5,4,5,4,7
8,90,2,8,5,4,3
8,91,8,9,6,5,4
8,92,4,7,7,6,7
8,93,2,9,3,3,2
8,94,3,6,5,5,8
8,95,6,8,3,4,1
8,96,6,8,6,7,8
8,97,6,1,6,4,7
8,98,5,3,2,5,2
8,99,2,5,3,6,8
8,100,6,4,5,4,2
8,101,3,9,1,3,6
8,102,2,8,4,8,1
8,103,3,8,8,7,4
8,104,6,8,6,8,8
8,105,5,7,5,6,8
8,106,5,9,8,7,8
8,107,6,7,4,7,7
8,108,7,1,4,5,5
8,109,1,9,7,4,8
8,110,1,1,3,4,8
8,111,3,6,2,7,6
8,112,4,5,9,3,2
8,113,6,5,2,6,9
8,114,1,4,5,4,8
8,115,6,5,5,6,7
8,116,3,9,4,6,4
8,117,8,4,5,3,7
8,118,6,5,6,4,8
8,119,6,9,6,5,3
8,120,2,5,5,5,1
8,121,3,8,6,6,2
8,122,3,1,5,5,1
8,123,8,6,8,5,7
8,124,5,1,3,4,8
8,125,6,6,5,4,2
8,126,3,7,5,5,2
8,127,4,4,2,6,8
8,128,8,4,7,6,1
8,129,6,8,4,3,2
8,130,5,9,3,3,3
8,131,6,5,7,4,7
8,132,3,8,5,5,3
8,133,5,1,4,6,4
8,134,3,5,5,5,3
8,135,5,4,5,5,8
8,136,1,2,2,3,2
8,137,2,8,5,5,6
8,138,6,1,5,4,9
8,139,8,5,8,7,1
8,140,6,4,5,4,1
8,141,6,1,5,6,8
8,142,4,5,5,5,7
8,143,4,1,7,3,1
8,144,8,5,3,4,6
8,145,2,1,5,5,9
8,146,2,8,5,4,2
8,147,8,4,3,5,3
8,148,6,5,5,6,9
8,149,5,5,5,6,8
8,150,4,7,2,3,2
8,151,6,3,5,4,7
8,152,5,6,8,6,7
8,153,3,6,5,5,7
8,154,5,2,2,6,8
8,155,2,8,3,3,9
8,156,5,8,5,4,7
8,157,7,8,7,5,9
8,158,7,7,8,6,9
8,159,8,8,3,5,6
8,160,2,8,5,3,2
8,161,1,1,5,3,5
8,162,7,6,5,4,7
8,163,8,3,6,6,1
8,164,5,8,7,5,2
8,165,7,6,5,5,3
8,166,6,6,5,4,9
8,167,5,6,4,5,7
8,168,3,2,3,5,7
8,169,5,1,6,5,7
8,170,5,8,7,4,9
8,171,5,7,1,5,2
8,172,3,5,2,4,2
8,173,8,7,5,7,3
8,174,3,4,6,5,3
8,175,2,9,7,6,8
8,176,2,8,2,4,8
8,177,4,5,1,4,8
8,178,5,7,2,5,2
8,179,5,7,5,4,9
8,180,2,8,5,4,8
8,181,2,6,5,4,8
8,182,2,9,7,6,2
8,183,8,7,7,6,1
8,184,9,8,7,4,6
8,185,8,8,3,3,7
8,186,6,5,7,4,2
8,187,9,4,5,4,5
8,188,7,7,6,6,7
8,189,5,5,5,6,7
8,190,3,7,5,4,1
8,191,1,5,6,5,7
8,192,7,8,6,5,1
8,193,5,8,7,4,9
8,194,7,3,5,4,9
8,195,9,9,5,4,8
8,196,6,7,6,6,6
8,197,3,5,4,3,7
8,198,9,2,8,4,3
8,199,6,7,5,5,3
8,200,3,9,6,6,1
8,201,5,8,5,4,7
8,202,9,9,8,5,7
8,203,5,7,4,5,8
8,204,7,9,5,4,7
8,205,8,9,8,4,4
8,206,8,8,7,4,9
8,207,8,9,3,5,8
8,208,9,6,6,4,9
8,209,8,6,5,4,8
8,210,8,4,2,3,7
8,211,4,8,6,4,9
8,212,3,8,5,4,1
8,213,5,6,7,4,1
8,214,8,8,5,5,2
8,215,8,6,7,6,9
8,216,3,6,7,6,1
8,217,2,8,2,6,6
8,218,9,1,4,3,9
8,219,6,4,5,4,4
8,220,3,1,2,3,8
8,221,3,6,6,3,9
8,222,2,4,7,5,7
8,223,3,3,5,4,7
8,224,3,1,3,6,8
8,225,5,8,7,5,3
8,226,6,3,5,4,3
8,227,8,8,5,6,3
8,228,9,5,8,4,2
8,229,3,9,6,6,4
8,230,8,5,5,4,8
8,231,3,1,5,4,8
8,232,6,5,3,6,6
8,233,8,8,4,4,8
8,234,8,1,5,4,7
8,235,2,8,5,5,4
8,236,9,8,6,6,8
8,237,1,8,2,4,6
8,238,3,9,2,6,1
8,239,9,6,5,4,7
8,240,8,8,2,7,5
9,1,7,4,3,6,5
9,2,8,7,5,6,1
9,3,6,1,3,8,3
9,4,6,6,2,6,1
9,5,6,1,3,5,2
9,6,6,1,3,4,4
9,7,6,8,5,6,1
9,8,5,9,5,5,5
9,9,7,4,6,5,2
9,10,8,6,8,4,5
9,11,7,1,4,7,4
9,12,6,2,4,8,3
9,13,8,1,4,4,3
9,14,9,9,9,1,2
9,15,6,9,6,8,5
9,16,7,4,6,5,7
9,17,8,6,4,2,8
9,18,7,4,6,3,2
9,19,8,4,1,1,5
9,20,8,3,6,2,5
9,21,8,6,9,4,7
9,22,9,6,7,3,3
9,23,8,8,8,7,2
9,24,6,4,5,8,6
9,25,7,4,6,7,2
9,26,7,6,7,7,3
9,27,7,1,5,9,3
9,28,6,2,5,8,6
9,29,9,2,4,8,8
9,30,8,2,7,4,5
9,31,9,6,2,5,1
9,32,6,6,5,4,2
9,33,7,6,7,2,6
9,34,8,1,7,8,6
9,35,7,4,7,7,3
9,36,9,2,3,4,3
9,37,8,1,7,5,6
9,38,7,8,3,7,8
9,39,8,1,3,2,6
9,40,8,8,9,6,9
9,41,9,1,3,2,3
9,42,6,2,7,4,8
9,43,7,3,5,9,7
9,44,7,2,7,6,7
9,45,6,1,3,7,1
9,46,7,3,4,7,1
9,47,8,2,7,7,2
9,48,8,8,5,8,7
9,49,8,8,6,6,1
9,50,7,3,6,7,2
9,51,7,2,7,4,4
9,52,7,1,5,6,3
9,53,6,1,6,9,1
9,54,8,9,7,6,1
9,55,8,2,5,4,1
9,56,8,2,7,7,1
9,57,8,4,5,3,6
9,58,8,1,4,8,3
9,59,7,2,6,2,5
9,60,7,2,3,3,1
9,61,7,2,6,9,1
9,62,6,2,8,9,2
9,63,7,1,2,6,7
9,64,6,1,7,5,6
9,65,6,1,5,9,9
9,66,7,9,5,6,6
9,67,8,9,7,5,5
9,68,5,1,2,5,8
9,69,7,4,5,5,2
9,70,8,1,5,1,2
9,71,7,2,4,9,4
9,72,6,1,9,7,3
9,73,8,9,4,4,2
9,74,7,4,2,6,6
