Painting,Representational,BeautyRating_M,BeautyRating_SD,Liking_M,Liking_SD,Saturation,Brightness,HueSD,SaturationSD,BrightnessSD,RedLum,GreenLum,BlueLum,Luminance,AdjustedRedLum,AdjustedGreenLum,AdjustedBlueLum,Entropy,StraightEdgeDensity,NonStraightEdgeDensity,Meaningfulness,Complexity,Emotion,ColourWarmth,Vertical_Symmetry,Horizontal_Symmetry,Average_Symmetry,VerticalGrayscale_Symmetry,HorizontalGrayscale_Symmetry,AverageGrayscale_Symmetry,ColourComponent
115,1,5.41,2.05,5.234,2.3518,0.59120458861735,0.394698528023108,0.341599792170442,0.201454754312957,0.2679943928359,100.07,82.31,46.65,83.64,1.19643711142994,0.984098517455763,0.557747489239598,6.98357491315918,0.02538166330579,0.066917295027544,5.45652173913043,5.61538461538461,5.1875,6.34782608695652,0.93,0.8099,0.8699,0.938,0.8508,0.8944,-0.781030698
116,1,4.59,2.14,4.6383,2.4176,0.461081005900139,0.339739659197013,0.264188869527232,0.204394312738964,0.285736591521699,86.45,71.82,46.24,73.34,1.17875647668394,0.979274611398964,0.630488137442051,6.6583203121043,0.019718727294094,0.066353147705906,4.1304347826087,4.84615384615385,4.29166666666667,5.32608695652174,0.9705,0.617,0.7937,0.9732,0.6297,0.8015,-0.646520215
117,1,5.57,2.06,5.7872,2.1258,0.389537230748051,0.512238884125079,0.769839892322839,0.316532912947834,0.14942859314108,129.58,115.6,88.11,116.69,1.1104636215614,0.990659011054932,0.755077555917388,6.93659534744594,0.019338880953585,0.078463202379749,5.02173913043478,5.30769230769231,4.58333333333333,6.5,0.9201,0.8739,0.897,0.9242,0.9252,0.9247,-0.198293501
118,1,5.2,2.03,5.1702,2.3528,0.437788712667215,0.527219134731641,0.195426737620199,0.239077731359257,0.262605736158271,134.4,107.07,83.18,112.55,1.19413593958241,0.951310528653932,0.739049311417148,7.00662180649509,0.018824227104959,0.083196606228375,4.47826086956522,4.88461538461539,4.54166666666667,6.69565217391304,0.9396,0.8471,0.8934,0.9458,0.8859,0.9158,-0.680201331
119,1,4.2,1.87,3.8936,2.2959,0.320509353073539,0.428596378316033,1.30573127846824,0.255748508137008,0.226595826559661,103.92,99.43,90.62,99.78,1.0414912808178,0.99649228302265,0.908198035678493,7.16790191776383,0.019532495281777,0.088494588051557,4.73913043478261,4.57692307692308,4.52083333333333,3.93478260869565,0.8976,0.7612,0.8294,0.9016,0.7921,0.8468,0.264289224
120,1,5.14,2.17,4.5745,2.3659,0.511990863114416,0.545486733620277,0.309324605327957,0.216456784645045,0.191706871541459,66.36,84.42,138.94,85.08,0.779971791255289,0.992242595204513,1.63305124588622,7.01085282028456,0.016692184165765,0.112757815834235,4.91304347826087,5.03846153846154,4.875,3.17391304347826,0.9038,0.888,0.8959,0.8735,0.8806,0.8771,2.092005625
121,1,4.37,2.16,4.2128,2.2836,0.146205743370885,0.417993165266107,0.563101620359536,0.10103940830773,0.25406270805177,105.79,103.01,91.49,102.54,1.03169494831285,1.00458357714063,0.892237175736298,6.92378188191433,0.022971770879936,0.090483437453398,4.17391304347826,4.42307692307692,4.5,3.21739130434783,0.9409,0.7679,0.8544,0.9429,0.7707,0.8568,0.312936708
122,1,4.06,1.94,3.234,2.1388,0.341700246651808,0.367116518298715,0.272151548330706,0.176864850013669,0.232154997388435,93.56,77.68,67.64,81.29,1.150941075163,0.955591093615451,0.83208266699471,7.05451391904446,0.019513076342122,0.112972340324545,3.31111111111111,4.82692307692308,4.0,3.89130434782609,0.8501,0.801,0.8256,0.8539,0.819,0.8365,-0.391337723
123,1,5.43,2.1,5.8511,2.2552,0.23896884762865,0.590958558558559,1.08384366731295,0.224733930170583,0.270059057012535,148.48,140.98,124.75,141.41,1.04999646418217,0.996959196662188,0.882186549748957,7.23408724896458,0.030336339148719,0.052396994184615,5.0,4.94230769230769,4.41666666666667,5.89130434782609,0.9556,0.824,0.8898,0.9548,0.8527,0.9038,0.202901238
124,1,5.47,2.12,5.0426,1.9667,0.344120627764303,0.467469253670055,0.435993282624185,0.183566553324603,0.139251081658297,118.15,108.11,82.73,108.24,1.09155580192166,0.99879896526238,0.764320029563932,6.99944713086617,0.02850430995983,0.074530065040170,5.08695652173913,5.32692307692308,4.85416666666667,5.30434782608696,0.9377,0.9393,0.9385,0.9488,0.9533,0.951,-0.084869718
125,1,5.35,2.12,5.383,1.8124,0.21648343321233,0.37742249859944,0.999151093815747,0.184292588054833,0.284441656024402,91.77,93.4,84.04,91.89,0.998694090760692,1.01643269126129,0.914571770595277,6.89807837986592,0.021131115365756,0.066442842967577,5.02173913043478,5.03846153846154,4.29166666666667,4.8695652173913,0.8332,0.7435,0.7883,0.8422,0.77,0.8061,0.506732175
126,1,5.06,2.29,5.0213,2.2017,0.242319385215956,0.298832270785409,0.287696725835586,0.094812355998431,0.183985112380645,75.42,71.85,58.43,71.4,1.0563025210084,1.0063025210084,0.818347338935574,6.70601243403319,0.025339813585482,0.087517478081184,5.26086956521739,5.59615384615385,5.10416666666667,4.02173913043478,0.8466,0.8342,0.8404,0.8488,0.839,0.8439,0.139731138
127,1,4.14,1.92,3.8298,2.3528,0.5231091584709,0.3033609649822,0.149112859072784,0.127144913849334,0.15062287211824,77.34,55.76,38.79,60.29,1.28279980096202,0.924863161386631,0.643390280311826,6.26107749420096,0.025251142865247,0.046710315468087,4.45652173913043,4.07692307692308,4.08333333333333,5.1304347826087,0.9175,0.8661,0.8918,0.9209,0.8755,0.8982,-1.225865709
128,1,5.69,2.17,5.6383,2.2691,0.28465292843174,0.396734355317886,0.743392366411157,0.158134761831354,0.25913972090332,99.37,86.43,79.92,89.57,1.10941163335938,0.964943619515463,0.892263034498158,7.2635055732462,0.036347026629912,0.073238390036755,5.47826086956522,5.73076923076923,5.60416666666667,4.1304347826087,0.8773,0.7672,0.8223,0.8797,0.7694,0.8246,-0.129243769
129,1,5.2,1.69,5.5106,2.2055,0.353390952660635,0.451737132700106,0.342592560108539,0.139488482007103,0.163529055990087,115.02,97.29,77.11,100.3,1.14675972083749,0.969990029910269,0.768793619142572,7.06755518618899,0.025401804736475,0.077242986930191,5.1304347826087,4.88461538461539,4.72916666666667,4.8695652173913,0.939,0.9147,0.9269,0.9435,0.9191,0.9313,-0.395708604
130,1,5.0,2.25,5.9362,1.7986,0.320721439969796,0.442653369272237,0.254216736553183,0.132565405499086,0.217570515075638,112.66,98.62,79.31,100.63,1.11954685481467,0.98002583722548,0.78813475106827,6.81571236931901,0.048869902780344,0.050492597219656,4.95652173913043,5.07692307692308,4.16666666666667,5.56521739130435,0.9133,0.8353,0.8743,0.9189,0.8422,0.8805,-0.232829848
131,1,5.59,2.05,4.8298,2.362,0.325697114168834,0.501574265305144,0.510166874190502,0.181836208481019,0.2615709486368,126.61,114.21,91.94,115.4,1.0971403812825,0.989688041594454,0.796707105719237,7.84100924114916,0.032374808090307,0.111947066909693,4.67391304347826,6.0,4.97916666666667,4.84782608695652,0.781,0.789,0.785,0.7866,0.7936,0.7901,-0.102147537
132,1,5.02,2.09,4.4255,2.3101,0.432335942062096,0.27293405871019,0.317989832037013,0.13302181948324,0.198812016319033,68.28,63.92,38.95,62.41,1.09405543983336,1.02419484057042,0.624098702131069,6.89125475139738,0.022063548601826,0.120559368064841,5.76086956521739,6.75,5.54166666666667,4.3695652173913,0.7728,0.7847,0.7787,0.7852,0.7952,0.7902,-0.1645242
133,1,4.98,2.15,4.6383,2.3071,0.464416575210973,0.333271215686275,1.11654564859898,0.24904891176132,0.26338349417151,76.92,67.32,51.34,68.42,1.12423268050278,0.983922829581993,0.750365390236773,7.34095881670999,0.041417129783374,0.074674536883293,5.47826086956522,6.69230769230769,5.08333333333333,5.89130434782609,0.7639,0.6305,0.6972,0.7772,0.7038,0.7405,-0.282494992
134,1,4.84,1.96,4.5319,2.2346,0.349313343628871,0.412836842402667,0.526677820865374,0.192422437240612,0.222533186827331,100.8,101.92,76.7,98.72,1.02106969205835,1.032414910859,0.77694489465154,7.49316555062131,0.016623913405565,0.112974003261102,5.15217391304348,4.73076923076923,4.8125,4.06521739130435,0.8801,0.8281,0.8541,0.8934,0.8453,0.8693,0.322491736
135,1,4.39,1.83,4.5532,2.0303,0.492833608276275,0.515680803099683,0.47463195479414,0.227460134376484,0.212544519593461,130.07,107.69,73.29,110.52,1.17689106044155,0.974393774882374,0.66313789359392,7.52610232527515,0.02691267301181,0.105209201988190,3.67391304347826,3.82692307692308,4.0,6.1304347826087,0.9392,0.8638,0.9015,0.9458,0.8966,0.9212,-0.618404838
136,1,4.73,2.07,4.6596,2.4162,0.451853766415405,0.293940415224913,0.354006856035589,0.232046364237315,0.210511932672105,70.64,73.22,46.26,69.41,1.0177207895116,1.05489122604812,0.666474571387408,7.18113448613033,0.047175502808675,0.081123455524659,4.39130434782609,4.61538461538461,4.52083333333333,5.32608695652174,0.6657,0.7152,0.6904,0.6985,0.7573,0.7279,0.288537015
137,1,5.14,2.27,5.3617,2.3445,0.333963184451547,0.319738887963118,0.890715105049835,0.198177299640231,0.194609510980935,68.42,79.01,63.34,74.06,0.923845530650824,1.06683769916284,0.855252497974615,7.12899582440132,0.028582953189891,0.075260796810109,4.60869565217391,4.92307692307692,4.14583333333333,5.65217391304348,0.8759,0.775,0.8255,0.8869,0.8057,0.8463,0.910620935
138,1,4.86,1.94,4.8511,2.3123,0.524139414927391,0.572412000674195,1.68812226024452,0.230751860998254,0.163840342790684,107.51,121.39,107.19,115.65,0.929615218331172,1.04963251188932,0.926848249027237,7.17587738861179,0.081607768119552,0.057435981880448,5.19565217391304,4.78846153846154,4.5625,6.71739130434783,0.8725,0.8366,0.8546,0.932,0.9229,0.9275,0.907334955
139,1,5.14,2.01,4.6809,2.3784,0.21655611625203,0.472776918158568,0.985229518818608,0.180494749796984,0.2182016785724,117.03,113.21,102.41,113.13,1.03447361442588,1.00070715106515,0.905241757270397,7.65782146795678,0.024604389065205,0.117189360934795,5.23913043478261,6.40384615384615,5.10416666666667,3.60869565217391,0.8789,0.8434,0.8611,0.884,0.8536,0.8688,0.303280181
140,1,5.02,2.0,4.2766,2.3285,0.474565138395096,0.275253055348722,0.326850046196117,0.182022065755464,0.184837287702106,70.12,55.64,34.87,57.63,1.21672739892417,0.965469373590144,0.605066805483255,6.95330497168238,0.054415175822978,0.074474407510355,4.95652173913043,5.63461538461539,4.9375,3.54347826086957,0.7795,0.6967,0.7381,0.7782,0.697,0.7376,-0.870085893
141,1,5.1,2.08,5.1277,2.2421,0.515733502722429,0.453801187069423,0.946207201984019,0.30441724432557,0.25888973874916,106.03,101.31,73.76,99.64,1.06413087113609,1.01676033721397,0.740264953833802,7.57835331021923,0.033012951204495,0.083991215462172,5.3695652173913,6.82692307692308,5.22916666666667,6.1304347826087,0.7076,0.6907,0.6992,0.752,0.7586,0.7553,0.056346932
142,1,4.94,2.01,4.7872,2.2061,0.407279268413751,0.458930920060332,0.545635710637636,0.254745789686386,0.177376786791626,116.31,99.71,79.13,102.34,1.13650576509674,0.974301348446355,0.773206957201485,7.30311161757063,0.024579908123416,0.084031550209917,4.89130434782609,5.26923076923077,4.9375,5.67391304347826,0.8939,0.8818,0.8879,0.9217,0.9016,0.9117,-0.335778102
143,1,5.04,1.98,4.7447,2.2791,0.276455224967657,0.449138326635002,0.651268072855214,0.164861164305992,0.191874851257052,103.39,112.4,91.03,107.28,0.963739746457867,1.04772557792692,0.848527218493661,7.44383767765901,0.024187022724038,0.076832768942629,4.71739130434783,4.75,4.91666666666667,3.60869565217391,0.8874,0.9141,0.9007,0.9019,0.9235,0.9127,0.680219761
144,1,5.45,1.89,5.4043,2.2425,0.42216942210403,0.427860090865615,0.847201043000522,0.277656514189259,0.242202499322269,105.61,96.35,75.68,96.8,1.09101239669421,0.995351239669421,0.781818181818182,7.34914527957654,0.030361370317291,0.087568838016043,5.21739130434783,6.32692307692308,4.66666666666667,5.84782608695652,0.7811,0.7814,0.7812,0.8068,0.8172,0.812,-0.075990827
145,1,4.84,1.99,5.2128,2.2548,0.517987693528612,0.474879088618688,0.922045161945446,0.287268293105849,0.224538933175249,113.04,100.07,73.12,100.92,1.12009512485137,0.99157748711851,0.724534284581847,7.69773739484484,0.03962042416409,0.080519159169243,5.08695652173913,6.46153846153846,4.72916666666667,6.45652173913043,0.8999,0.7705,0.8352,0.9125,0.8487,0.8806,-0.267221292
146,1,5.61,1.94,5.2766,2.2429,0.520367227335183,0.418166689734718,1.04902009719505,0.291484760045637,0.151518002678841,60.66,95.69,93.79,84.97,0.713899023184653,1.12616217488525,1.10380134164999,7.17863160890721,0.037134547226581,0.081025869440086,5.43478260869565,6.38461538461539,4.64583333333333,3.82608695652174,0.8367,0.7849,0.8108,0.845,0.8481,0.8466,2.218326501
147,1,5.67,1.93,5.2766,2.4909,0.396517667156029,0.498463520291838,1.23865270568828,0.225654886377498,0.205953013862453,105.73,118.02,101.42,112.46,0.940156500088921,1.04943980081807,0.901831762404411,7.62486185521484,0.039259244684771,0.070702213648562,5.56521739130435,6.67307692307692,5.0,4.91304347826087,0.8594,0.7925,0.8259,0.8742,0.8352,0.8547,0.838232111
148,1,5.1,2.14,4.7234,2.3655,0.483113115401194,0.435087923351159,0.517373355976023,0.188188424579244,0.223620534300416,109.99,87.04,55.63,90.37,1.21710744716167,0.963151488325772,0.615580391722917,7.44986787269227,0.033143024624428,0.094198642042239,5.60869565217391,7.09615384615385,5.08333333333333,5.95652173913043,0.7585,0.7963,0.7774,0.7706,0.8072,0.7889,-0.868087801
149,1,6.02,2.17,5.7447,2.1716,0.528484427103642,0.345229379968204,0.878246102660097,0.237730331567237,0.211653462198057,82.1,73.7,49.47,73.49,1.11715879711525,1.00285753163696,0.67315280990611,7.36418338291139,0.042167507434155,0.092530409232512,6.26086956521739,6.51923076923077,5.47916666666667,6.06521739130435,0.7534,0.7359,0.7446,0.7712,0.7829,0.7771,-0.274433152
150,1,5.35,1.99,4.8511,2.3681,0.219294832800478,0.6894125878923,0.62220883563584,0.1681471012918,0.10862224386671,142.26,172.21,172.43,163.28,0.871264086232239,1.0546913277805,1.05603870651641,6.99895659918723,0.008502273552773,0.124573768113894,4.95652173913043,4.57692307692308,5.375,2.65217391304348,0.9898,0.9674,0.9786,0.9914,0.9802,0.9858,1.298862417
151,1,6.24,1.93,6.0426,2.255,0.479124274401016,0.44193834647261,0.319061356855888,0.227588921747598,0.272142023417373,112.36,97.5,69.5,98.79,1.13736208118231,0.986941998177953,0.70351250126531,7.32612418026452,0.026631232556615,0.073690642443385,6.04347826086957,6.82692307692308,6.0,5.71739130434783,0.935,0.7065,0.8207,0.9406,0.7266,0.8336,-0.374244289
152,1,4.96,1.95,4.5532,2.1949,0.599498033247853,0.233149148183864,0.300700726295703,0.183803028029019,0.14509885854735,58.73,48.51,23.95,48.78,1.2039770397704,0.994464944649446,0.490979909799098,6.54110191306523,0.032033942574416,0.094087932425584,5.0,5.98076923076923,4.75,4.95652173913043,0.6827,0.7237,0.7032,0.6965,0.7375,0.717,-0.846019939
153,1,4.82,1.79,4.7447,2.048,0.36668627324674,0.565858845938375,0.246292295241251,0.287243113895125,0.192085127253558,143.62,133.84,103.81,133.36,1.07693461307738,1.00359928014397,0.778419316136773,6.94128629228371,0.020265514909424,0.100295943423909,4.45652173913043,5.17307692307692,4.14583333333333,4.95652173913043,0.9881,0.8582,0.9231,0.989,0.8841,0.9366,0.005053091
154,1,5.12,1.91,4.9149,2.0412,0.607376907964366,0.374443597954942,0.206272747254395,0.267076686397736,0.184842445844941,95.35,78.32,46.63,79.84,1.19426352705411,0.980961923847695,0.584043086172345,7.38118803221714,0.01578144657204,0.104513345094627,4.69565217391304,5.78846153846154,5.22916666666667,5.23913043478261,0.8963,0.8093,0.8528,0.908,0.853,0.8805,-0.751857567
155,1,5.29,2.07,5.1277,2.0389,0.421780217157628,0.660332109986851,0.286397620462136,0.301547587886594,0.167053306337022,168.29,141.73,104.53,145.5,1.1566323024055,0.974089347079038,0.718419243986254,7.55618127048891,0.025040583821857,0.087137541178143,5.3695652173913,5.09615384615385,4.64583333333333,6.97826086956522,0.9306,0.8959,0.9132,0.9402,0.9392,0.9397,-0.478069048
156,1,6.31,1.9,6.0638,2.181,0.621054864899816,0.307615572605855,0.740185512013943,0.202075351410616,0.175409560847257,66.71,71.72,31.67,65.72,1.01506390748631,1.09129640900791,0.481892878880097,7.10495134269345,0.037447402279835,0.103582806053498,5.97826086956522,6.17307692307692,5.14583333333333,6.19565217391304,0.7391,0.7124,0.7258,0.7726,0.7444,0.7585,0.217174227
158,1,6.02,2.08,6.5745,1.8737,0.29031748300653,0.480177398770159,0.788706721215455,0.206240551131681,0.249752332053827,120.76,112.74,94.11,113.04,1.06829440905874,0.997346072186836,0.832537154989384,7.50246568184363,0.021285310690735,0.071316772642599,6.39130434782609,5.98076923076923,5.89583333333333,5.43478260869565,0.8629,0.8866,0.8748,0.8736,0.9174,0.8955,0.077271518
159,1,6.37,2.21,6.383,2.3457,0.502111811900728,0.420398409279205,0.779980905659886,0.294926687767584,0.20818507638115,103.79,92.74,68.79,93.35,1.11183717193358,0.99346545259775,0.736904124263524,7.41409119332808,0.024705828917612,0.097326462749055,5.32608695652174,6.17307692307692,5.5625,6.26086956521739,0.8333,0.7259,0.7796,0.8458,0.7789,0.8124,-0.214287583
160,1,5.02,1.91,4.7447,2.2599,0.269375599752517,0.396766328600406,0.772361215549676,0.144126609819038,0.169286832766357,92.95,99.22,78.29,94.97,0.978730125302727,1.04475097399179,0.824365589133411,7.25513240490318,0.053467845499646,0.063607154500354,5.45652173913043,5.17307692307692,5.02083333333333,4.73913043478261,0.8343,0.8465,0.8404,0.8494,0.8671,0.8583,0.584101073
161,1,4.35,2.35,4.8936,2.3053,0.580899281044545,0.40960128540305,1.36452029428714,0.314821355429669,0.174646543757311,63.77,82.05,84.56,76.83,0.830014317323962,1.06794221007419,1.10061174020565,7.30050023296016,0.064113313449921,0.083675228216745,4.02173913043478,5.34615384615385,4.16666666666667,4.19565217391304,0.8078,0.766,0.7869,0.8343,0.8121,0.8232,1.558512248
162,1,5.73,2.09,5.5532,2.3107,0.257778299065371,0.502027450980393,1.23478646687727,0.209156188765649,0.334893728088901,116.8,123.08,114.93,120.29,0.970986781943636,1.0231939479591,0.955441017540943,6.70277528446107,0.013122998226346,0.075824918440321,5.02173913043478,5.30769230769231,4.70833333333333,5.60869565217391,0.879,0.7032,0.7911,0.8847,0.7259,0.8053,0.685875782
163,1,5.53,2.03,5.2766,1.9749,0.160237716553343,0.507688657235046,0.989419640913792,0.133398458801067,0.313140568677071,126.44,127.51,117.25,125.81,1.00500755106907,1.01351243939274,0.931960893410699,7.28874355632939,0.020310977674069,0.100190063992598,4.84782608695652,4.80769230769231,4.91666666666667,3.5,0.9657,0.7456,0.8557,0.9658,0.7505,0.8582,0.500551812
164,1,6.02,2.09,6.3617,2.2207,0.367436773750648,0.43181277924105,1.28985137648291,0.241417125174288,0.288645440264577,85.55,103.15,93.6,96.8,0.883780991735537,1.06559917355372,0.966942148760331,7.58731955912031,0.034395920105412,0.042679079894588,6.08695652173913,6.38461538461539,5.39583333333333,5.65217391304348,0.8173,0.7767,0.797,0.834,0.8228,0.8284,1.188135966
165,1,6.31,2.0,6.6809,2.1479,0.407770981992951,0.475217569513681,1.21724020522642,0.223715405750716,0.265521444641869,86.7,106.18,110.45,100.83,0.859863135971437,1.05305960527621,1.09540811266488,7.73527642763889,0.035579788546597,0.056143128120070,5.84782608695652,6.32692307692308,5.39583333333333,5.45652173913043,0.8935,0.7902,0.8419,0.901,0.8405,0.8708,1.38235501
166,1,5.35,2.27,5.5957,2.4016,0.64401115967483,0.585586206037971,0.21425841286977,0.271691120604283,0.238521006383039,149.3,92.09,66.01,106.28,1.40477982687241,0.866484757245013,0.621095220173128,7.00732385259116,0.012504256633878,0.088642618366122,5.65217391304348,5.44230769230769,5.39583333333333,7.54347826086957,0.9552,0.7915,0.8734,0.9569,0.8171,0.887,-1.932769501
167,1,5.76,1.99,5.0638,2.0579,0.350011724067281,0.412130913642053,0.93685025262515,0.2062245039849,0.267189382031249,100.38,89.52,72.62,90.87,1.10465500165071,0.985143611753054,0.799163640365357,7.6028187385356,0.029469542911626,0.080349207088374,4.93478260869565,5.92307692307692,5.0625,6.30434782608696,0.8314,0.7189,0.7751,0.8466,0.7641,0.8053,-0.145225591
168,1,4.57,2.01,4.383,2.4544,0.390887366200128,0.611978722389199,0.656746476850951,0.220691856856707,0.126364760947821,154.09,128.73,98.49,132.93,1.15918152411043,0.968404423380727,0.740916271721959,7.04750062385937,0.038078741786944,0.143395216546389,4.10869565217391,5.38461538461539,4.0,6.34782608695652,0.9335,0.9265,0.93,0.9481,0.9423,0.9452,-0.482710156
169,1,5.9,1.91,4.8511,2.3772,0.233736305905937,0.640553717724714,0.982542718078505,0.208696647524535,0.197846484357063,155.06,137.97,145.78,143.98,1.07695513265731,0.958258091401584,1.01250173635227,7.62002275760839,0.037256376356525,0.103642581976808,4.67391304347826,5.05769230769231,4.4375,5.3695652173913,0.9223,0.9082,0.9153,0.9328,0.9151,0.9239,0.109326763
170,1,6.06,1.85,5.8723,2.2805,0.29109840892178,0.451220069980855,1.33717537444033,0.159102065460329,0.243894458142437,106.96,100.86,92.17,101.7,1.05172074729597,0.991740412979351,0.906293018682399,7.44406005483237,0.032608241197337,0.112026133802663,5.21739130434783,5.78846153846154,4.89583333333333,5.58695652173913,0.9576,0.8196,0.8886,0.9621,0.8386,0.9003,0.205812745
171,1,5.24,1.98,5.2553,1.9164,0.365675839175388,0.508922123893805,0.655161183106261,0.240369637855727,0.14640273540617,122.51,122.91,91.53,119.25,1.02733752620545,1.03069182389937,0.767547169811321,7.11836643475598,0.020728579201915,0.079901629131419,5.04347826086957,5.76923076923077,4.875,5.76086956521739,0.9418,0.9046,0.9232,0.9528,0.9433,0.9481,0.280560892
172,1,5.14,2.29,4.6596,2.1697,0.39538754643515,0.481241371052238,0.501275479746868,0.129846236336424,0.164486186356253,93.4,122.08,81.96,108.96,0.8571953010279,1.12041116005874,0.752202643171806,7.2866374609827,0.020392672382969,0.124323994283697,5.10869565217391,5.01923076923077,4.77083333333333,5.30434782608696,0.8572,0.8824,0.8698,0.8863,0.9065,0.8964,1.241651483
173,1,6.1,2.04,6.0426,2.3862,0.187150856619408,0.205789677943717,1.27908595945227,0.126431606154553,0.155084064871254,50.71,49.32,40.67,48.77,1.03977855238876,1.0112774246463,0.833914291572688,6.19937677748307,0.014275414070756,0.067788127595911,6.41304347826087,6.15384615384615,6.25,3.23913043478261,0.7559,0.8313,0.7936,0.7627,0.8336,0.7982,0.238067391
174,1,5.71,2.09,6.4894,1.8043,0.291984096608117,0.248360429703797,0.680163937414358,0.136368729256166,0.170059807793201,57.33,61.93,47.99,58.97,0.972189248770561,1.05019501441411,0.81380362896388,6.44584838426108,0.018024540479865,0.063762959520135,6.02173913043478,6.15384615384615,6.25,4.76086956521739,0.8841,0.817,0.8505,0.8935,0.845,0.8693,0.616984217
175,1,5.78,2.38,6.1702,2.5903,0.309986755769268,0.237973151524761,1.00970782579789,0.266437349012272,0.227552866483913,59.62,36.42,30.29,42.68,1.39690721649485,0.853327085285848,0.709700093720712,5.74543725116354,0.015193845690075,0.066400945976592,6.23913043478261,6.23076923076923,6.375,6.23913043478261,0.9272,0.8452,0.8862,0.9421,0.8544,0.8982,-1.848546413
176,1,4.53,2.34,4.5957,2.2618,0.650327766801912,0.672427993651769,0.438156648062228,0.204589164688113,0.201905376795616,164.27,142.83,66.07,140.73,1.16727066012933,1.0149221914304,0.469480565622113,7.33488708167559,0.021919313828,0.112993186172000,4.8695652173913,4.71153846153846,4.52083333333333,7.58695652173913,0.945,0.8854,0.9152,0.9569,0.9257,0.9413,-0.661302925
177,1,4.96,2.15,5.2766,2.061,0.300479614915917,0.525273293488519,0.90422554717086,0.214956681173926,0.177012024216277,130.76,122.09,100.45,122.23,1.06978646813385,0.998854618342469,0.82181133927841,7.13842516792064,0.013663484131828,0.098324015868172,4.52173913043478,5.05769230769231,4.60416666666667,6.08695652173913,0.9233,0.8862,0.9047,0.9317,0.9201,0.9259,0.065152388
178,1,4.63,2.06,4.4468,2.3573,0.389675068860285,0.568881230840418,0.379084446008873,0.144193807604564,0.33437771472934,144.53,127.08,82.12,127.3,1.13534956794973,0.998271798900236,0.64509033778476,6.50787574221739,0.015299008627982,0.075000991372018,4.26086956521739,2.78846153846154,4.58333333333333,5.39130434782609,0.9916,0.7557,0.8737,0.9924,0.7537,0.873,-0.394904186
179,1,5.2,2.19,5.7872,2.4578,0.392729038400745,0.608729996067195,0.799691058994045,0.132926736516485,0.280554303054164,154.08,130.11,97.36,133.62,1.15312079030085,0.973731477323754,0.728633438108068,7.13668018921546,0.015006589824532,0.082255910175468,4.84782608695652,4.36538461538461,5.27083333333333,6.26086956521739,0.9328,0.8265,0.8797,0.9331,0.8165,0.8748,-0.454557736
180,1,4.76,2.07,4.8511,2.3955,0.523590491525237,0.450694170498388,1.63000387201318,0.243452927929434,0.213630037695628,97.63,79.11,68.28,83.44,1.17006232023011,0.948106423777565,0.818312559923298,7.40785842380513,0.049066686906988,0.096845813093012,4.26086956521739,4.36538461538461,4.16666666666667,6.93478260869565,0.8325,0.75,0.7913,0.8974,0.8543,0.8758,-0.508670473
181,1,4.37,1.96,4.2128,2.4311,0.525296169503257,0.434778552658177,0.741419523958596,0.241955158749126,0.21913336299523,106.89,79.9,52.87,84.94,1.25841770661644,0.940663998116318,0.622439368966329,7.3908543127327,0.049943031442433,0.131350718557567,4.1304347826087,5.07692307692308,4.35416666666667,6.78260869565217,0.9039,0.809,0.8565,0.9227,0.8564,0.8896,-1.100623305
182,1,5.51,2.22,5.1277,2.4638,0.259968741203966,0.400734841628959,1.25730324478674,0.207620336564917,0.285340268761188,96.66,96.33,85.11,95.16,1.01576292559899,1.01229508196721,0.894388398486759,7.47634853687135,0.059500945947745,0.070945929052255,5.60869565217391,5.86538461538461,5.1875,4.1304347826087,0.649,0.6957,0.6724,0.6556,0.7017,0.6786,0.40456326
183,1,6.82,1.97,6.7447,2.1716,0.120794740171305,0.555537858220212,1.44120019616761,0.10225276263225,0.196150836526533,137.45,132.64,132.63,134.08,1.02513424821002,0.989260143198091,0.989185560859188,7.52295131967925,0.0187001534035,0.092455054929833,5.8695652173913,6.19230769230769,6.29166666666667,4.17391304347826,0.9706,0.9528,0.9617,0.973,0.9551,0.964,0.394129931
184,1,6.71,2.16,6.2979,2.1661,0.301588018071855,0.528309859467867,0.611983971353583,0.129163036863278,0.204834689034019,130.75,126.08,93.13,123.77,1.05639492607255,1.01866365031914,0.752444049446554,7.37216605316159,0.019065882358553,0.086413284308114,5.91304347826087,6.32692307692308,5.83333333333333,5.93478260869565,0.9296,0.9413,0.9354,0.9342,0.9477,0.9409,0.107692239
185,1,6.31,1.88,6.2979,2.156,0.225213761434394,0.685781931000249,0.760334669984636,0.220055594059537,0.211885534165717,174.06,159.22,144.08,161.95,1.07477616548317,0.983142945353504,0.889657301636308,7.43173029374874,0.024062792433448,0.098937207566552,5.58695652173913,5.59615384615385,4.9375,5.91304347826087,0.9329,0.9183,0.9256,0.9425,0.9289,0.9357,0.06684805
186,1,6.22,1.86,6.4255,1.7906,0.26536521655509,0.507722253000923,1.49587442831003,0.162961377824147,0.315167390190033,117.2,112.42,114.36,114.07,1.02743929166301,0.985535197685632,1.00254229858859,7.53865075336222,0.016365271423487,0.081719103576513,5.73913043478261,5.84615384615385,5.47916666666667,5.58695652173913,0.8153,0.8199,0.8176,0.8182,0.8356,0.8269,0.387194151
