dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,beauty,bradley_terry,1,4,140,20,76,140,20,760,50,0.5671052631578948,0.8053320050239563,1.0362482070922852,-0.10571475910690831,0.19932453839311393,0.185737139263167,0.11789600522864473
sidhu,resnet50,representational,beauty,bradley_terry,2,4,140,20,76,280,40,760,31,0.5710526315789474,0.7821879386901855,0.9681431651115417,-0.03304408339214526,0.33304212100659925,0.26217853386164813,0.17209297479643962
sidhu,resnet50,representational,beauty,bradley_terry,3,4,140,20,76,420,60,760,16,0.6578947368421053,0.6470768451690674,0.63705974817276,0.32023394246544323,0.5659267922153504,0.4699142787247,0.321310605294784
sidhu,resnet50,representational,beauty,bradley_terry,4,4,140,20,76,560,80,760,18,0.6289473684210526,0.7106592059135437,0.7988397479057312,0.14760884805217844,0.44095262825112513,0.39593388413117797,0.2748560599509598
sidhu,resnet50,representational,beauty,bradley_terry,5,4,140,20,76,700,100,760,24,0.6236842105263158,0.7338323593139648,0.8619720339775085,0.08024424295218535,0.4033733322162334,0.38526955077635505,0.2572596412601173
sidhu,resnet50,representational,beauty,bradley_terry,6,4,140,20,76,840,100,760,18,0.6355263157894737,0.7249048948287964,0.8791804313659668,0.06188225013827098,0.4062465123217862,0.36673001740566274,0.24529407655034438
sidhu,resnet50,representational,beauty,bradley_terry,7,4,140,20,76,980,100,760,16,0.5921052631578947,0.7217077612876892,0.866521954536438,0.07538939220064089,0.3701262112153927,0.3132032672978012,0.20869352567339203
sidhu,resnet50,representational,beauty,bradley_terry,8,4,140,20,76,1120,100,760,17,0.6763157894736842,0.6844670176506042,0.8627164959907532,0.07944994556402163,0.4621915082391297,0.45204468424424665,0.31849517830424917
sidhu,resnet50,representational,beauty,bradley_terry,9,4,140,20,76,1260,100,760,16,0.6539473684210526,0.6588422656059265,0.7177061438560486,0.2341812542163597,0.4841730161288069,0.42694248419366326,0.29526790563233707
sidhu,resnet50,representational,beauty,bradley_terry,10,4,140,20,76,1400,100,760,20,0.6526315789473685,0.7282844185829163,0.8988204598426819,0.04092564695596901,0.422719409137585,0.40054142302935153,0.2741522032033261
sidhu,resnet50,representational,beauty,hinge,1,5,140,20,76,140,20,760,17,0.6105263157894737,0.7373337745666504,0.819524347782135,-0.10376288958846502,0.42244335251598386,0.350456973148608,0.24644095988629128
sidhu,resnet50,representational,beauty,hinge,2,5,140,20,76,280,40,760,17,0.5184210526315789,0.7717437148094177,0.8617822527885437,-0.16067716651857866,0.1894704089845618,0.1097416760343246,0.06644413897076898
sidhu,resnet50,representational,beauty,hinge,3,5,140,20,76,420,60,760,29,0.5842105263157895,0.7498624324798584,0.8110505938529968,-0.09235005013820952,0.37198774783519184,0.2252117390449021,0.15292698652002387
