dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,liking,bradley_terry,4,5,140,20,76,560,80,760,46,0.4868421052631579,0.8869143128395081,1.171162486076355,-0.3892960050381127,-0.014288396119809477,-0.03627190965340223,-0.029546343517640482
sidhu,resnet50,representational,liking,bradley_terry,5,5,140,20,76,700,100,760,29,0.46578947368421053,0.887808620929718,1.1406288146972656,-0.3530752934701864,-0.07229324585205177,-0.08771977849085139,-0.05346481207953991
sidhu,resnet50,representational,liking,bradley_terry,6,5,140,20,76,840,100,760,32,0.5486842105263158,0.8804427981376648,1.132493019104004,-0.3434238029229342,0.15809096526936628,0.12020453436589237,0.08582509307505093
sidhu,resnet50,representational,liking,bradley_terry,7,5,140,20,76,980,100,760,68,0.49736842105263157,0.9432443380355835,1.338242530822754,-0.5874952455554896,-0.017675675135251367,-0.016871291561363872,-0.004924390586273413
sidhu,resnet50,representational,liking,bradley_terry,8,5,140,20,76,1120,100,760,100,0.4986842105263158,0.8929589986801147,1.2047085762023926,-0.4290901278495207,0.07984332317573717,0.045869678434664336,0.03939512469018731
sidhu,resnet50,representational,liking,bradley_terry,9,5,140,20,76,1260,100,760,100,0.5434210526315789,0.9180600047111511,1.2570630311965942,-0.4911957859349534,0.05293995604006341,0.12159908196658858,0.0738658587941012
sidhu,resnet50,representational,liking,bradley_terry,10,5,140,20,76,1400,100,760,100,0.5815789473684211,0.8682449460029602,1.1122783422470093,-0.3194445274254256,0.28051345143830986,0.26924339118147383,0.19908607655933944
sidhu,resnet50,representational,liking,regression,,6,140,20,76,0,0,760,27,0.5157894736842106,1.7799005508422852,4.672760009765625,-3.651987939923078,0.06518893966494943,0.07787910778683028,0.05704260713886102
sidhu,resnet50,representational,liking,hinge,1,6,140,20,76,140,20,760,33,0.4986842105263158,0.8709111213684082,1.1194080114364624,-0.11443178873647941,-0.07385466561026988,-0.049371744771461404,-0.03380302645265838
sidhu,resnet50,representational,liking,hinge,2,6,140,20,76,280,40,760,20,0.5078947368421053,0.7974157929420471,1.02948796749115,-0.024911553968262945,-0.051926290098890604,0.006385102411595811,0.004929608024346014
sidhu,resnet50,representational,liking,hinge,3,6,140,20,76,420,60,760,37,0.48947368421052634,0.8111690282821655,1.0604315996170044,-0.05571778117089221,-0.03438476134761004,-0.06119854045889262,-0.043662242501350416
sidhu,resnet50,representational,liking,hinge,4,6,140,20,76,560,80,760,34,0.49078947368421055,0.8066131472587585,1.090287208557129,-0.08544057047786269,0.0708868539377363,0.021165178871842216,-0.0028169188710548652
