dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,abstract,liking,bradley_terry,8,0,140,20,78,1120,100,780,16,0.5974358974358974,0.5744639039039612,0.5268403887748718,0.044473747505431205,0.3263700523893931,0.27499448115409836,0.18428901552989166
sidhu,resnet50,abstract,liking,bradley_terry,9,0,140,20,78,1260,100,780,16,0.632051282051282,0.5625209808349609,0.553929328918457,-0.004657236726340441,0.4109086310490966,0.37306855136835493,0.26135533111511905
sidhu,resnet50,abstract,liking,bradley_terry,10,0,140,20,78,1400,100,780,16,0.6282051282051282,0.567882239818573,0.5356447100639343,0.028505361374530858,0.41363402753631817,0.37247400973285,0.26604632423769814
sidhu,resnet50,abstract,liking,hinge,1,1,140,20,78,140,20,780,16,0.6,0.6015105247497559,0.5655731558799744,0.03159175452203511,0.32857748616061144,0.28742174611086285,0.1996004028229607
sidhu,resnet50,abstract,liking,hinge,2,1,140,20,78,280,40,780,31,0.5846153846153846,0.6041405200958252,0.5414307117462158,0.07292991588504127,0.3035361674210435,0.26355530673083216,0.18488948536197197
sidhu,resnet50,abstract,liking,hinge,3,1,140,20,78,420,60,780,16,0.5628205128205128,0.6078797578811646,0.562066912651062,0.03759539191070238,0.2117978055139247,0.1982419559314264,0.13540730844773716
sidhu,resnet50,abstract,liking,hinge,4,1,140,20,78,560,80,780,19,0.5743589743589743,0.6043381094932556,0.5615435838699341,0.038491525421146866,0.24668967989782686,0.22148865205251622,0.1527929381743602
sidhu,resnet50,abstract,liking,hinge,5,1,140,20,78,700,100,780,17,0.617948717948718,0.5747024416923523,0.5100096464157104,0.12673098440916009,0.35985397284912324,0.3076582606885254,0.214979998350358
sidhu,resnet50,abstract,liking,hinge,6,1,140,20,78,840,100,780,17,0.6205128205128205,0.6046360731124878,0.5464848279953003,0.06427591235867369,0.27917194675956125,0.26727376628447763,0.19224494409246634
sidhu,resnet50,abstract,liking,hinge,7,1,140,20,78,980,100,780,19,0.5782051282051283,0.5949879884719849,0.5495424866676331,0.05904048954121266,0.27909474685407076,0.23836084608164235,0.172184602100209
sidhu,resnet50,abstract,liking,hinge,8,1,140,20,78,1120,100,780,16,0.5653846153846154,0.6111983060836792,0.5873780846595764,-0.005743927928607118,0.2186336064301031,0.19663568258682446,0.13808202071337147
sidhu,resnet50,abstract,liking,hinge,9,1,140,20,78,1260,100,780,16,0.6230769230769231,0.5989692211151123,0.5302829146385193,0.09201770988272229,0.34136636468974757,0.34590527324030756,0.2283535596785296
sidhu,resnet50,abstract,liking,hinge,10,1,140,20,78,1400,100,780,16,0.6012820512820513,0.6085268259048462,0.574945330619812,0.015544197366269774,0.22084771168874795,0.24027066714490922,0.1561363285064031
sidhu,resnet50,abstract,liking,bradley_terry,1,1,140,20,78,140,20,780,16,0.5846153846153846,0.6050692796707153,0.5536291599273682,0.05204287045232703,0.33210346918895084,0.3026497233305539,0.20561850542063792
sidhu,resnet50,abstract,liking,bradley_terry,2,1,140,20,78,280,40,780,24,0.591025641025641,0.6128599643707275,0.5482674837112427,0.061223672751274494,0.31285553844600145,0.29134257081028503,0.20093775895577787
sidhu,resnet50,abstract,liking,bradley_terry,3,1,140,20,78,420,60,780,16,0.5666666666666667,0.6064767837524414,0.5601186156272888,0.040931387917269246,0.22575430370625327,0.22108392176096298,0.1534616162407688
sidhu,resnet50,abstract,liking,bradley_terry,4,1,140,20,78,560,80,780,16,0.5884615384615385,0.6234123110771179,0.6018847227096558,-0.0305829236545605,0.177348383917888,0.22008474385369087,0.1501182259087259
sidhu,resnet50,abstract,liking,bradley_terry,5,1,140,20,78,700,100,780,17,0.6128205128205129,0.5862430930137634,0.5163611769676208,0.11585541426424928,0.3494981130461383,0.3295136964324009,0.21698603254958376
sidhu,resnet50,abstract,liking,bradley_terry,6,1,140,20,78,840,100,780,16,0.6128205128205129,0.5959281325340271,0.541617214679718,0.07261044474214584,0.295408021313051,0.2935306439489948,0.20160643702218645
sidhu,resnet50,abstract,liking,bradley_terry,7,1,140,20,78,980,100,780,17,0.5576923076923077,0.5947454571723938,0.5426217317581177,0.07089061386548146,0.3168193670371693,0.21859230090358828,0.15212426010795163
sidhu,resnet50,abstract,liking,bradley_terry,8,1,140,20,78,1120,100,780,16,0.5782051282051283,0.5994113683700562,0.5496072769165039,0.058929470160402286,0.26336931618970993,0.24784671228992167,0.17285328016661755
sidhu,resnet50,abstract,liking,bradley_terry,9,1,140,20,78,1260,100,780,16,0.6102564102564103,0.6025909781455994,0.5248367786407471,0.10134320448809453,0.3831105841054523,0.3245683981824847,0.2183233886824009
