phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,6,5574,1194,1195,33444,5970,11950,25,1,0.785020920502092,0.6347025036811829,0.6406666040420532,0.5570419173240215,0.7472267135574668,0.7515093729591176,0.5583658365667783
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,7,5574,1194,1195,33444,5970,11950,25,5,0.7686192468619247,0.6882398724555969,0.7211961150169373,0.5340704551020912,0.7310108192340294,0.7117780640266399,0.5230088073890281
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,8,5574,1194,1195,33444,5970,11950,25,3,0.7552301255230126,0.6669347882270813,0.7283803224563599,0.48860990531304593,0.6990305963628813,0.6955141451434799,0.5106570798932829
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,6,9,5574,1194,1195,33444,5970,11950,25,1,0.7828451882845189,0.608747661113739,0.587090253829956,0.5711162105050145,0.7572147680469072,0.7417344536704091,0.5525036256427728
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,0,5574,1194,1195,39018,5970,11950,25,1,0.7849372384937239,0.6144071817398071,0.6197093725204468,0.5568723846823602,0.7474116859494906,0.7469779962125802,0.558067995177419
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,1,5574,1194,1195,39018,5970,11950,25,1,0.7749790794979079,0.6562455296516418,0.6938381195068359,0.5267092202677379,0.7258672232547525,0.7215311073920736,0.5354268499293535
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,2,5574,1194,1195,39018,5970,11950,25,1,0.782510460251046,0.6287128925323486,0.6287358403205872,0.5714081360233831,0.7562438656311272,0.756216821375429,0.564110737852121
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,3,5574,1194,1195,39018,5970,11950,25,1,0.7735564853556486,0.6381605863571167,0.6583052277565002,0.5572329398338844,0.7468226299762364,0.7283456830575374,0.538137307199631
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,4,5574,1194,1195,39018,5970,11950,25,1,0.7755648535564853,0.6328185200691223,0.6205081939697266,0.5762703527663673,0.759251626386316,0.7405297847154225,0.5518135528442671
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,5,5574,1194,1195,39018,5970,11950,25,1,0.761255230125523,0.6610909104347229,0.693656861782074,0.5199932808493303,0.7221356487958275,0.708465519173497,0.5212913505482285
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,6,5574,1194,1195,39018,5970,11950,25,2,0.7843514644351465,0.6305640339851379,0.6292791962623596,0.5649151383193396,0.7533575680532749,0.747057202382743,0.554313908978801
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,7,5574,1194,1195,39018,5970,11950,25,2,0.777907949790795,0.6618942618370056,0.6818684339523315,0.5594781068088659,0.7485973025187356,0.7415083542281797,0.5500151824773366
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,8,5574,1194,1195,39018,5970,11950,25,2,0.7793305439330543,0.6306267976760864,0.6469285488128662,0.5457965620232138,0.7389559567284323,0.7368194747204874,0.5480422518230891
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,7,9,5574,1194,1195,39018,5970,11950,25,2,0.7684518828451883,0.6268671154975891,0.6100336909294128,0.5543554753665729,0.746976148533804,0.7313808946850054,0.5415519704152306
